,BatterName,batter,PA_flag,AB_flag,Is_Hit,PitchesThrown,SwungOn,ContactMade_Foul,IsStrikeout,IsWalk,IsHBP,IsBIP,IsGB,IsLD,IsFB,IsSingle,IsDouble,IsTriple,IsHomer,Cont%,Swing%,K%,BB%,AVG,OBP,SLG,Split,Statcast PC,Statcast BBE,GB%,LD%,FB%,SwtSpot%,Chase%,Brl%,EV 90,xwOBA,xBA
712,Kevin Pillar,607680,6.0,6.0,1.0,29,17,12,1,0,0,5,3,0,2,1,0,0,0,0.7058823529411765,0.5862068965517241,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,RHP,96,21,0.47619047619047616,0.2857142857142857,0.19047619047619047,0.42857142857142855,0.3488372093023256,0.0,98.69999999999999,0.23453846153846153,0.23784615384615385
713,Kody Clemens,665019,7.0,6.0,0.0,29,14,12,0,1,0,6,4,1,1,0,0,0,0,0.8571428571428571,0.4827586206896552,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,RHP,29,6,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.15384615384615385,0.0,94.64,0.2827142857142857,0.19533333333333333
714,Korey Lee,686676,11.0,9.0,4.0,47,16,12,2,2,0,7,2,3,1,2,2,0,0,0.75,0.3404255319148936,0.18181818181818182,0.18181818181818182,0.4444444444444444,0.5454545454545454,0.6666666666666666,RHP,67,12,0.4166666666666667,0.25,0.16666666666666666,0.25,0.2571428571428571,0.0,98.05,0.2571764705882353,0.18946666666666667
715,Kris Bryant,592178,28.0,27.0,5.0,118,59,38,9,1,0,18,9,3,6,4,1,0,0,0.6440677966101694,0.5,0.32142857142857145,0.03571428571428571,0.18518518518518517,0.21428571428571427,0.2222222222222222,RHP,167,26,0.38461538461538464,0.3076923076923077,0.3076923076923077,0.46153846153846156,0.25609756097560976,0.07692307692307693,99.67999999999999,0.22268292682926832,0.1626153846153846
716,Kristian Campbell,692225,81.0,72.0,24.0,331,137,100,20,9,0,52,25,17,7,16,5,0,3,0.7299270072992701,0.41389728096676737,0.24691358024691357,0.1111111111111111,0.3333333333333333,0.4074074074074074,0.5277777777777778,RHP,409,58,0.46551724137931033,0.29310344827586204,0.1896551724137931,0.3275862068965517,0.23696682464454977,0.08620689655172414,104.46,0.37415624999999997,0.27408641975308645
717,Kyle Farmer,571657,53.0,49.0,13.0,185,87,72,11,3,0,39,13,14,8,6,7,0,0,0.8275862068965517,0.4702702702702703,0.20754716981132076,0.05660377358490566,0.2653061224489796,0.3018867924528302,0.40816326530612246,RHP,244,53,0.33962264150943394,0.37735849056603776,0.20754716981132076,0.4528301886792453,0.32710280373831774,0.03773584905660377,100.82,0.28218055555555555,0.24651470588235297
718,Kyle Higashioka,543309,33.0,31.0,7.0,115,47,40,4,2,0,27,11,6,5,5,1,0,1,0.851063829787234,0.40869565217391307,0.12121212121212122,0.06060606060606061,0.22580645161290322,0.2727272727272727,0.3548387096774194,RHP,156,36,0.3333333333333333,0.3055555555555556,0.19444444444444445,0.3333333333333333,0.24050632911392406,0.1111111111111111,104.71000000000001,0.34155555555555556,0.2912790697674419
719,Kyle Isbel,664728,58.0,56.0,13.0,217,104,85,14,1,0,43,17,7,9,9,2,1,1,0.8173076923076923,0.4792626728110599,0.2413793103448276,0.017241379310344827,0.23214285714285715,0.2413793103448276,0.35714285714285715,RHP,239,46,0.43478260869565216,0.15217391304347827,0.1956521739130435,0.2391304347826087,0.29310344827586204,0.021739130434782608,99.88000000000002,0.18631147540983606,0.1647258064516129
720,Kyle Manzardo,700932,70.0,59.0,10.0,290,125,91,20,9,0,41,14,5,19,5,2,0,3,0.728,0.43103448275862066,0.2857142857142857,0.12857142857142856,0.1694915254237288,0.2714285714285714,0.3559322033898305,RHP,361,54,0.3148148148148148,0.18518518518518517,0.42592592592592593,0.25925925925925924,0.21052631578947367,0.18518518518518517,103.44,0.35366498876404495,0.19886842105263158
721,Kyle Schwarber,656941,69.0,57.0,11.0,296,115,79,15,12,0,42,20,5,15,8,0,0,3,0.6869565217391305,0.3885135135135135,0.21739130434782608,0.17391304347826086,0.19298245614035087,0.3333333333333333,0.3508771929824561,RHP,481,65,0.36923076923076925,0.2,0.35384615384615387,0.36923076923076925,0.18218623481781376,0.12307692307692308,108.78,0.4270347207207207,0.2694943820224719
722,Kyle Stowers,669065,66.0,55.0,11.0,264,138,85,25,9,1,31,13,11,6,8,1,0,2,0.6159420289855072,0.5227272727272727,0.3787878787878788,0.13636363636363635,0.2,0.3181818181818182,0.32727272727272727,RHP,349,51,0.5098039215686274,0.27450980392156865,0.17647058823529413,0.37254901960784315,0.28,0.17647058823529413,105.1,0.3270906129032258,0.233320987654321
723,Kyle Tucker,663656,87.0,72.0,23.0,351,159,127,11,14,0,62,16,17,23,12,5,2,4,0.7987421383647799,0.452991452991453,0.12643678160919541,0.16091954022988506,0.3194444444444444,0.42528735632183906,0.6111111111111112,RHP,477,88,0.22727272727272727,0.2840909090909091,0.3977272727272727,0.4431818181818182,0.1864406779661017,0.1590909090909091,102.74,0.435475,0.3092621359223301
724,Kyren Paris,677347,50.0,44.0,11.0,181,96,51,18,4,1,26,15,3,7,6,1,1,3,0.53125,0.5303867403314917,0.36,0.08,0.25,0.32,0.5227272727272727,RHP,237,35,0.4857142857142857,0.14285714285714285,0.34285714285714286,0.3142857142857143,0.3017241379310345,0.2,104.15,0.3576854545454546,0.22591379310344828
725,LaMonte Wade Jr.,664774,61.0,52.0,6.0,277,116,86,20,8,0,33,9,9,13,1,3,1,1,0.7413793103448276,0.4187725631768953,0.32786885245901637,0.13114754098360656,0.11538461538461539,0.22950819672131148,0.2692307692307692,RHP,327,42,0.2619047619047619,0.2857142857142857,0.40476190476190477,0.42857142857142855,0.17791411042944785,0.047619047619047616,100.32000000000001,0.2872638888888889,0.20103174603174603
726,Lane Thomas,657041,35.0,33.0,6.0,122,54,37,11,1,1,22,11,5,3,5,1,0,0,0.6851851851851852,0.4426229508196721,0.3142857142857143,0.02857142857142857,0.18181818181818182,0.22857142857142856,0.21212121212121213,RHP,166,31,0.41935483870967744,0.1935483870967742,0.25806451612903225,0.25806451612903225,0.25316455696202533,0.0,102.18,0.19848806249999998,0.17458695652173914
727,Lars Nootbaar,663457,78.0,64.0,16.0,348,134,106,12,13,1,52,19,16,13,11,2,0,3,0.7910447761194029,0.3850574712643678,0.15384615384615385,0.16666666666666666,0.25,0.38461538461538464,0.421875,RHP,473,74,0.3918918918918919,0.25675675675675674,0.24324324324324326,0.3783783783783784,0.20987654320987653,0.0945945945945946,103.9,0.3703732162162162,0.27007608695652174
728,Lawrence Butler,671732,82.0,71.0,21.0,336,157,115,13,11,0,58,26,13,15,14,4,0,3,0.732484076433121,0.46726190476190477,0.15853658536585366,0.13414634146341464,0.29577464788732394,0.3902439024390244,0.4788732394366197,RHP,413,74,0.40540540540540543,0.21621621621621623,0.2972972972972973,0.28378378378378377,0.2171945701357466,0.12162162162162163,105.0,0.3476442307692308,0.24005494505494504
729,Lenyn Sosa,672820,56.0,54.0,13.0,190,100,71,15,2,0,39,14,10,9,10,2,0,1,0.71,0.5263157894736842,0.26785714285714285,0.03571428571428571,0.24074074074074073,0.26785714285714285,0.3333333333333333,RHP,290,60,0.31666666666666665,0.31666666666666665,0.25,0.38333333333333336,0.46808510638297873,0.03333333333333333,102.88,0.3010853658536585,0.2704556962025316
730,Leo Rivas,660844,15.0,10.0,2.0,75,22,15,2,5,0,8,4,2,1,2,0,0,0,0.6818181818181818,0.29333333333333333,0.13333333333333333,0.3333333333333333,0.2,0.4666666666666667,0.2,RHP,118,14,0.5,0.2857142857142857,0.14285714285714285,0.35714285714285715,0.078125,0.0,97.1,0.3249166666666667,0.19611111111111112
731,Leody Taveras,665750,52.0,51.0,11.0,184,102,79,12,1,0,39,15,9,8,9,1,1,0,0.7745098039215687,0.5543478260869565,0.23076923076923078,0.019230769230769232,0.21568627450980393,0.23076923076923078,0.27450980392156865,RHP,217,44,0.38636363636363635,0.20454545454545456,0.25,0.20454545454545456,0.40217391304347827,0.022727272727272728,97.9,0.19539344262295083,0.17903333333333332
732,Liam Hicks,689414,36.0,34.0,10.0,130,58,47,5,2,0,29,12,9,8,8,1,0,1,0.8103448275862069,0.4461538461538462,0.1388888888888889,0.05555555555555555,0.29411764705882354,0.3333333333333333,0.4117647058823529,RHP,202,42,0.40476190476190477,0.2619047619047619,0.30952380952380953,0.35714285714285715,0.22826086956521738,0.0,97.78,0.3082565714285714,0.26075
733,Logan O'Hoppe,681351,57.0,55.0,15.0,230,129,77,24,2,0,31,10,5,15,10,1,0,4,0.5968992248062015,0.5608695652173913,0.42105263157894735,0.03508771929824561,0.2727272727272727,0.2982456140350877,0.509090909090909,RHP,268,40,0.35,0.175,0.45,0.45,0.3475177304964539,0.175,103.67999999999999,0.3189855072463768,0.23208955223880598
734,Lourdes Gurriel Jr.,666971,67.0,62.0,11.0,232,121,100,8,2,0,57,19,13,21,5,3,0,3,0.8264462809917356,0.521551724137931,0.11940298507462686,0.029850746268656716,0.1774193548387097,0.19402985074626866,0.3709677419354839,RHP,314,74,0.3108108108108108,0.24324324324324326,0.3783783783783784,0.43243243243243246,0.34459459459459457,0.08108108108108109,103.53999999999999,0.30123863636363635,0.24656470588235294
735,Luis Arraez,650333,60.0,56.0,16.0,206,98,96,1,4,0,55,23,21,11,13,2,0,1,0.9795918367346939,0.47572815533980584,0.016666666666666666,0.06666666666666667,0.2857142857142857,0.3333333333333333,0.375,RHP,333,88,0.4318181818181818,0.32954545454545453,0.22727272727272727,0.4318181818181818,0.2953020134228188,0.0,96.48,0.29283432978723406,0.2726555555555556
736,Luis Garcia,671277,67.0,62.0,15.0,215,105,89,8,4,0,55,30,10,14,11,3,0,1,0.8476190476190476,0.4883720930232558,0.11940298507462686,0.05970149253731343,0.24193548387096775,0.2835820895522388,0.3387096774193548,RHP,273,67,0.5522388059701493,0.1791044776119403,0.23880597014925373,0.3283582089552239,0.3835616438356164,0.05970149253731343,101.7,0.33793902439024387,0.28669736842105265
737,Luis Matos,682641,14.0,13.0,3.0,49,27,24,0,1,0,13,7,2,1,3,0,0,0,0.8888888888888888,0.5510204081632653,0.0,0.07142857142857142,0.23076923076923078,0.2857142857142857,0.23076923076923078,RHP,123,31,0.5806451612903226,0.12903225806451613,0.1935483870967742,0.25806451612903225,0.43283582089552236,0.06451612903225806,101.71,0.26654285714285714,0.22352941176470587
738,Luis Rengifo,650859,72.0,67.0,14.0,280,139,111,12,4,0,56,30,11,13,9,4,0,1,0.7985611510791367,0.49642857142857144,0.16666666666666666,0.05555555555555555,0.208955223880597,0.25,0.31343283582089554,RHP,329,70,0.5428571428571428,0.24285714285714285,0.18571428571428572,0.32857142857142857,0.2695035460992908,0.04285714285714286,100.78000000000002,0.2784597701149425,0.24310843373493976
739,Luis Robert,673357,65.0,56.0,8.0,240,116,80,20,8,0,37,17,5,7,5,1,0,2,0.6896551724137931,0.48333333333333334,0.3076923076923077,0.12307692307692308,0.14285714285714285,0.24615384615384617,0.26785714285714285,RHP,354,50,0.42,0.16,0.22,0.3,0.3034825870646766,0.12,105.18,0.310561797752809,0.21432467532467533
740,Luis Torrens,620443,51.0,48.0,11.0,214,102,79,10,3,0,38,20,8,10,6,4,0,1,0.7745098039215687,0.4766355140186916,0.19607843137254902,0.058823529411764705,0.22916666666666666,0.27450980392156865,0.375,RHP,257,44,0.5227272727272727,0.25,0.22727272727272727,0.4318181818181818,0.2627118644067797,0.18181818181818182,103.41000000000001,0.3951967213114754,0.3294137931034483
741,Luis Urias,649966,25.0,21.0,5.0,83,34,30,4,3,0,18,6,4,7,3,0,0,2,0.8823529411764706,0.40963855421686746,0.16,0.12,0.23809523809523808,0.32,0.5238095238095238,RHP,109,24,0.375,0.20833333333333334,0.375,0.375,0.25,0.08333333333333333,103.1,0.3377741935483871,0.2715714285714286
742,Luisangel Acuna,682668,45.0,42.0,12.0,155,80,62,8,3,0,34,18,8,6,9,3,0,0,0.775,0.5161290322580645,0.17777777777777778,0.06666666666666667,0.2857142857142857,0.3333333333333333,0.35714285714285715,RHP,221,41,0.5365853658536586,0.24390243902439024,0.17073170731707318,0.36585365853658536,0.3076923076923077,0.0,101.58,0.2885423728813559,0.2340377358490566
743,Luke Keaschall,807712,16.0,12.0,5.0,63,24,21,1,4,0,11,4,3,3,3,2,0,0,0.875,0.38095238095238093,0.0625,0.25,0.4166666666666667,0.5625,0.5833333333333334,RHP,83,15,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.4666666666666667,0.21428571428571427,0.06666666666666667,101.0,0.38598977272727275,0.2652941176470588
744,Luke Raley,670042,56.0,45.0,10.0,231,126,77,13,7,4,32,17,6,7,6,2,0,2,0.6111111111111112,0.5454545454545454,0.23214285714285715,0.125,0.2222222222222222,0.375,0.4,RHP,287,42,0.5714285714285714,0.16666666666666666,0.21428571428571427,0.30952380952380953,0.2536231884057971,0.14285714285714285,105.9,0.36992038028169016,0.24822413793103448
745,Luken Baker,663609,5.0,5.0,0.0,20,10,7,1,0,0,4,2,0,2,0,0,0,0,0.7,0.5,0.2,0.0,0.0,0.0,0.0,RHP,142,20,0.4,0.25,0.15,0.3,0.18571428571428572,0.1,105.85,0.3416666666666667,0.26135714285714284
746,MJ Melendez,669004,42.0,40.0,3.0,185,87,46,18,2,0,22,8,4,6,2,1,0,0,0.5287356321839081,0.4702702702702703,0.42857142857142855,0.047619047619047616,0.075,0.11904761904761904,0.1,RHP,226,27,0.3333333333333333,0.18518518518518517,0.2962962962962963,0.3333333333333333,0.3064516129032258,0.1111111111111111,100.2,0.22480488461538461,0.13663829787234041
747,Maikel Garcia,672580,69.0,60.0,15.0,262,106,90,7,8,0,54,20,18,12,10,3,0,2,0.8490566037735849,0.40458015267175573,0.10144927536231885,0.11594202898550725,0.25,0.3333333333333333,0.4,RHP,332,64,0.453125,0.296875,0.1875,0.390625,0.2222222222222222,0.0625,105.08,0.3717674418604651,0.30214285714285716
748,Manny Machado,592518,66.0,61.0,17.0,263,133,103,8,5,0,53,24,16,9,10,7,0,0,0.7744360902255639,0.5057034220532319,0.12121212121212122,0.07575757575757576,0.2786885245901639,0.3333333333333333,0.39344262295081966,RHP,415,76,0.42105263157894735,0.27631578947368424,0.2236842105263158,0.3684210526315789,0.33962264150943394,0.10526315789473684,104.58,0.3898811881188119,0.32131521739130436
749,Manuel Margot,622534,5.0,5.0,2.0,19,11,7,2,0,0,3,2,1,0,2,0,0,0,0.6363636363636364,0.5789473684210527,0.4,0.0,0.4,0.4,0.4,RHP,68,14,0.35714285714285715,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.3076923076923077,0.0,95.96000000000001,0.29795,0.3019
750,Marcell Ozuna,542303,73.0,56.0,18.0,325,109,80,17,17,0,39,8,15,12,13,1,0,4,0.7339449541284404,0.3353846153846154,0.2328767123287671,0.2328767123287671,0.32142857142857145,0.4794520547945205,0.5535714285714286,RHP,409,47,0.2978723404255319,0.3404255319148936,0.2553191489361702,0.44680851063829785,0.18222222222222223,0.10638297872340426,105.47,0.44220000000000004,0.2921969696969697
751,Marcus Semien,543760,75.0,68.0,9.0,299,153,119,12,6,0,57,25,8,20,7,0,0,2,0.7777777777777778,0.5117056856187291,0.16,0.08,0.1323529411764706,0.2,0.22058823529411764,RHP,377,70,0.4142857142857143,0.14285714285714285,0.35714285714285715,0.2714285714285714,0.25136612021857924,0.08571428571428572,99.46000000000001,0.28846315789473687,0.21139080459770113
752,Mark Canha,592192,12.0,10.0,3.0,51,21,13,3,1,1,7,3,1,1,2,1,0,0,0.6190476190476191,0.4117647058823529,0.25,0.08333333333333333,0.3,0.4166666666666667,0.4,RHP,90,16,0.375,0.3125,0.1875,0.375,0.23809523809523808,0.0,99.78,0.3401557727272727,0.28805263157894734
753,Mark Vientos,668901,75.0,65.0,13.0,304,141,98,15,10,0,50,19,14,15,7,4,0,2,0.6950354609929078,0.46381578947368424,0.2,0.13333333333333333,0.2,0.30666666666666664,0.35384615384615387,RHP,372,62,0.41935483870967744,0.24193548387096775,0.27419354838709675,0.3548387096774194,0.2736318407960199,0.06451612903225806,104.1,0.2972222222222222,0.2247875
754,Martin Maldonado,455117,28.0,28.0,4.0,90,47,25,10,0,0,18,9,2,4,4,0,0,0,0.5319148936170213,0.5222222222222223,0.35714285714285715,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,RHP,132,28,0.5,0.21428571428571427,0.17857142857142858,0.39285714285714285,0.38181818181818183,0.10714285714285714,101.74000000000001,0.3229756097560975,0.28325
755,Mason McCoy,669200,4.0,4.0,0.0,15,9,4,2,0,0,2,2,0,0,0,0,0,0,0.4444444444444444,0.6,0.5,0.0,0.0,0.0,0.0,RHP,18,2,1.0,0.0,0.0,0.5,0.7142857142857143,0.0,77.99000000000001,0.062,0.0668
756,Masyn Winn,691026,46.0,41.0,10.0,204,82,61,11,3,1,31,13,8,5,9,0,0,1,0.7439024390243902,0.4019607843137255,0.2391304347826087,0.06521739130434782,0.24390243902439024,0.30434782608695654,0.3170731707317073,RHP,272,36,0.4444444444444444,0.2222222222222222,0.19444444444444445,0.3055555555555556,0.23703703703703705,0.08333333333333333,102.12,0.2926751166666667,0.21452830188679245
757,Matt Chapman,656305,75.0,60.0,12.0,310,126,90,19,15,0,41,14,7,10,7,2,0,3,0.7142857142857143,0.4064516129032258,0.25333333333333335,0.2,0.2,0.36,0.38333333333333336,RHP,454,58,0.3103448275862069,0.1896551724137931,0.29310344827586204,0.29310344827586204,0.15789473684210525,0.08620689655172414,104.9,0.35119626168224294,0.2134819277108434
758,Matt McLain,680574,60.0,50.0,9.0,252,91,65,18,9,1,32,12,8,10,6,1,0,2,0.7142857142857143,0.3611111111111111,0.3,0.15,0.18,0.31666666666666665,0.32,RHP,301,38,0.34210526315789475,0.21052631578947367,0.3684210526315789,0.3684210526315789,0.20915032679738563,0.18421052631578946,102.5,0.36240870833333333,0.22645901639344262
759,Matt Mervis,670223,62.0,54.0,12.0,244,130,74,22,6,1,33,11,5,14,5,1,0,6,0.5692307692307692,0.5327868852459017,0.3548387096774194,0.0967741935483871,0.2222222222222222,0.3064516129032258,0.5740740740740741,RHP,261,36,0.3333333333333333,0.1388888888888889,0.4166666666666667,0.3333333333333333,0.3643410852713178,0.16666666666666666,104.4,0.30263994117647064,0.19
760,Matt Olson,621566,81.0,68.0,15.0,351,149,112,15,12,1,53,27,8,15,9,2,0,4,0.7516778523489933,0.42450142450142453,0.18518518518518517,0.14814814814814814,0.22058823529411764,0.345679012345679,0.4264705882352941,RHP,447,64,0.5,0.171875,0.28125,0.34375,0.22943722943722944,0.1875,105.51,0.43367071568627447,0.2901547619047619
761,Matt Shaw,807713,46.0,41.0,5.0,179,74,49,14,5,0,27,10,7,4,5,0,0,0,0.6621621621621622,0.4134078212290503,0.30434782608695654,0.10869565217391304,0.12195121951219512,0.21739130434782608,0.12195121951219512,RHP,272,40,0.45,0.25,0.15,0.3,0.2785714285714286,0.025,97.69999999999999,0.2726617647058824,0.19591379310344828
762,Matt Thaiss,642136,44.0,34.0,7.0,178,84,61,10,9,0,25,12,3,6,5,1,0,1,0.7261904761904762,0.47191011235955055,0.22727272727272727,0.20454545454545456,0.20588235294117646,0.36363636363636365,0.3235294117647059,RHP,219,30,0.43333333333333335,0.16666666666666666,0.26666666666666666,0.26666666666666666,0.18095238095238095,0.0,99.86,0.27935409615384615,0.16107317073170732
763,Matt Wallner,670242,60.0,52.0,12.0,241,123,67,18,7,1,34,12,6,15,7,3,2,0,0.5447154471544715,0.5103734439834025,0.3,0.11666666666666667,0.23076923076923078,0.3333333333333333,0.36538461538461536,RHP,272,38,0.3157894736842105,0.18421052631578946,0.4473684210526316,0.3157894736842105,0.2857142857142857,0.10526315789473684,106.76,0.3462564776119403,0.2313859649122807
764,Mauricio Dubon,643289,31.0,27.0,5.0,110,53,45,3,3,0,25,11,4,8,3,2,0,0,0.8490566037735849,0.4818181818181818,0.0967741935483871,0.0967741935483871,0.18518518518518517,0.25806451612903225,0.25925925925925924,RHP,115,26,0.46153846153846156,0.15384615384615385,0.3076923076923077,0.38461538461538464,0.26785714285714285,0.0,96.61999999999999,0.29593548387096774,0.25848275862068965
765,Max Kepler,596146,68.0,58.0,15.0,267,133,105,10,9,1,48,20,14,12,9,5,0,1,0.7894736842105263,0.49812734082397003,0.14705882352941177,0.1323529411764706,0.25862068965517243,0.36764705882352944,0.39655172413793105,RHP,338,61,0.45901639344262296,0.2786885245901639,0.21311475409836064,0.3442622950819672,0.26282051282051283,0.06557377049180328,103.45,0.34044787499999996,0.2813076923076923
766,Max Muncy,571970,57.0,50.0,11.0,253,115,79,22,6,1,28,11,9,7,7,4,0,0,0.6869565217391305,0.45454545454545453,0.38596491228070173,0.10526315789473684,0.22,0.3157894736842105,0.3,RHP,384,43,0.32558139534883723,0.27906976744186046,0.32558139534883723,0.46511627906976744,0.23118279569892472,0.13953488372093023,104.45,0.3348706117647059,0.22313513513513514
767,Max Schuemann,680474,16.0,16.0,3.0,61,36,26,4,0,0,12,5,2,3,1,0,2,0,0.7222222222222222,0.5901639344262295,0.25,0.0,0.1875,0.1875,0.4375,RHP,71,14,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.23809523809523808,0.07142857142857142,99.03,0.2016111111111111,0.1893888888888889
768,Maxwell Muncy,691777,59.0,57.0,11.0,215,107,75,15,2,0,42,17,11,8,7,4,0,0,0.7009345794392523,0.49767441860465117,0.2542372881355932,0.03389830508474576,0.19298245614035087,0.22033898305084745,0.2631578947368421,RHP,268,47,0.40425531914893614,0.23404255319148937,0.2127659574468085,0.3829787234042553,0.3106060606060606,0.0425531914893617,103.88000000000001,0.24949295774647887,0.21755882352941178
