,Player,SAVID,FGID,Team,Level,Age,K%,BB%,Brl%,Solid%,Flare%,Under%,Topped%,Weak%,BrlHR,Brl3B,Brl2B,Brl1B,BrlBABIP,BrlOut,SolidHR,Solid3B,Solid2B,Solid1B,SolidBABIP,SolidOut,FlareHR,Flare3B,Flare2B,Flare1B,FlareBABIP,FlareOut,UnderHR,Under3B,Under2B,Under1B,UnderBABIP,UnderOut,ToppedHR,Topped3B,Topped2B,Topped1B,ToppedBABIP,ToppedOut,WeakHR,Weak3B,Weak2B,Weak1B,WeakBABIP,WeakOut,SBAtt%,SBSuccess%,PPA,HBPRate,SplitK_R,SplitK_L,SplitBB_R,SplitBB_L,SplitBrl_R,SplitBrl_L,SplitSolid_R,SplitSolid_L,SplitFlare_R,SplitFlare_L,SplitTopped_R,SplitTopped_L,SplitUnder_R,SplitUnder_L,SplitWeak_R,SplitWeak_L
41,Jackson Holliday,702616,31781,BAL,MLB,21.4,0.316,0.062,0.085,0.087,0.223,0.187,0.365,0.054,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.005,0.066,0.611,0.682,0.31799999999999995,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.005,0.141,0.146,0.854,0.0,0.0,0.0,0.243,0.243,0.757,0.1398,0.7847457627118645,3.9091698923231832,0.005235602094240838,0.968,1.051,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.091,1.059,0.919,0.821,1.374
42,Gary Sanchez,596142,11442,BAL,MLB,32.4,0.271,0.087,0.117,0.067,0.215,0.277,0.284,0.039,0.521,0.013,0.158,0.04,0.733,0.267,0.079,0.016,0.215,0.131,0.441,0.5589999999999999,0.0,0.005,0.097,0.527,0.629,0.371,0.005,0.002,0.025,0.032,0.064,0.9359999999999999,0.0,0.0,0.008,0.132,0.14,0.86,0.0,0.0,0.002,0.075,0.077,0.923,0.0198,0.95,3.9091698923231832,0.019041365725541694,1.025,0.9450000000000001,0.9279999999999999,1.041,0.984,1.1035,0.976,1.0995,0.9655,1.0635,1.0394999999999999,0.911,0.995,1.019,1.036,0.8069999999999999
43,Ramon Urias,602104,18795,BAL,MLB,30.9,0.205,0.075,0.082,0.051,0.242,0.247,0.348,0.03,0.436,0.015,0.197,0.004,0.652,0.348,0.071,0.019,0.227,0.106,0.423,0.577,0.0,0.007,0.095,0.575,0.677,0.32299999999999995,0.006,0.005,0.026,0.028,0.065,0.935,0.0,0.0,0.015,0.149,0.164,0.836,0.0,0.0,0.002,0.214,0.216,0.784,0.03147883211678833,0.7,3.9091698923231832,0.016424510423247,1.0065,0.9854999999999999,0.9470000000000001,0.999,0.989,1.093,0.9824999999999999,1.085,0.9909999999999999,1.01,1.012,0.968,0.9989999999999999,1.011,1.0425,0.7945
44,Jorge Mateo,622761,17273,BAL,MLB,29.8,0.236,0.056,0.045,0.076,0.228,0.268,0.333,0.05,0.485,0.0,0.072,0.0,0.0,0.0,0.078,0.025,0.218,0.109,0.43,0.5700000000000001,0.0,0.013,0.124,0.522,0.659,0.34099999999999997,0.007,0.002,0.033,0.028,0.07,0.9299999999999999,0.0,0.0,0.016,0.159,0.175,0.825,0.0,0.0,0.002,0.218,0.22,0.78,0.38206415094339624,0.846551724137931,3.9091698923231832,0.009551800146950772,1.014,0.971,0.9504999999999999,0.9924999999999999,0.9490000000000001,1.158,0.992,1.06,0.962,1.0619999999999998,0.9984999999999999,0.994,1.0515,0.9175,0.968,0.9455
45,Ramon Laureano,657656,17128,BAL,MLB,30.8,0.304,0.061,0.113,0.059,0.251,0.238,0.298,0.039,0.453,0.061,0.207,0.009,0.731,0.269,0.066,0.016,0.228,0.118,0.428,0.5720000000000001,0.0,0.005,0.107,0.557,0.669,0.33099999999999996,0.005,0.005,0.022,0.028,0.06,0.94,0.0,0.0,0.017,0.151,0.168,0.832,0.0,0.0,0.002,0.122,0.124,0.876,0.10798897637795275,0.846551724137931,3.9091698923231832,0.026412776412776413,1.0274999999999999,0.94,0.9155,1.0665,1.0495,0.9684999999999999,1.0295,0.988,0.9624999999999999,1.069,0.9964999999999999,0.9995,1.0065,0.9954999999999999,1.0539999999999998,0.7725
46,Colton Cowser,681297,29591,BAL,MLB,25.1,0.306,0.096,0.116,0.069,0.234,0.22,0.322,0.039,0.468,0.0,0.239,0.033,0.74,0.26,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.012,0.107,0.526,0.645,0.355,0.005,0.012,0.031,0.036,0.084,0.916,0.0,0.0,0.011,0.175,0.186,0.8140000000000001,0.0,0.0,0.0,0.204,0.204,0.796,0.1053614973262032,0.7564516129032258,3.9091698923231832,0.024818401937046004,0.968,1.051,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.091,1.059,0.919,0.821,1.374
47,Coby Mayo,691723,28312,BAL,MLB,23.4,0.266,0.093,0.108,0.055,0.238,0.291,0.276,0.033,0.55,0.0,0.2,0.0,0.715,0.28500000000000003,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.167,0.167,0.833,0.0,0.0,0.0,0.149,0.149,0.851,0.07037471264367817,0.6852941176470588,3.9091698923231832,0.020395156150414276,1.016,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.016,0.953,0.995,1.027,0.964,0.841
48,Dylan Carlson,666185,20126,BAL,MLB,26.5,0.243,0.093,0.036,0.075,0.238,0.3,0.317,0.034,0.505,0.051,0.228,0.016,0.799,0.20099999999999996,0.076,0.016,0.22,0.107,0.419,0.581,0.0,0.008,0.095,0.565,0.668,0.33199999999999996,0.007,0.005,0.037,0.032,0.081,0.919,0.0,0.0,0.013,0.149,0.162,0.838,0.0,0.0,0.002,0.134,0.136,0.864,0.08055949367088608,0.8428571428571429,3.9091698923231832,0.020214030915576695,0.9994999999999999,0.9450000000000001,1.048,1.036,1.02,1.073,1.0815000000000001,0.921,0.974,1.0935,1.0005,0.9055,1.0245,1.0255,0.851,1.0585
49,Samuel Basallo,694212,sa3015716,BAL,MLB,20.7,0.229,0.081,0.079,0.051,0.286,0.176,0.346,0.061,0.55,0.0,0.2,0.0,0.715,0.28500000000000003,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.147,0.147,0.853,0.0,0.0,0.0,0.206,0.206,0.794,0.09387407407407407,0.715625,3.9091698923231832,0.005246589716684155,0.968,1.051,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.091,1.059,0.919,0.821,1.374
50,Maverick Handley,668974,sa3010848,BAL,MLB,27.1,0.26,0.097,0.052,0.048,0.235,0.254,0.35,0.062,0.44,0.0,0.14,0.0,0.685,0.31499999999999995,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.143,0.143,0.857,0.09539055118110236,0.7454545454545455,3.9091698923231832,0.03655107778819119,1.016,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.016,0.953,0.995,1.027,0.964,0.841
51,Connor Pavolony,680935,sa3017156,BAL,MLB,25.5,0.303,0.108,0.054,0.049,0.282,0.225,0.288,0.102,0.44,0.0,0.14,0.0,0.685,0.31499999999999995,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.143,0.143,0.857,0.03210769230769231,0.95,3.9091698923231832,0.020257826887661142,1.016,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.016,0.953,0.995,1.027,0.964,0.841
52,David Banuelos,675915,23250,BAL,MLB,28.6,0.332,0.071,0.085,0.058,0.283,0.196,0.312,0.066,0.47,0.0,0.17,0.0,0.69,0.31000000000000005,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.143,0.143,0.857,0.04142162162162162,0.95,3.9091698923231832,0.014950166112956811,1.016,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.016,0.953,0.995,1.027,0.964,0.841
53,TT Bowens,688449,sa3015107,BAL,MLB,26.9,0.295,0.079,0.1,0.057,0.277,0.181,0.331,0.054,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.143,0.143,0.857,0.09509411764705883,0.85625,3.9091698923231832,0.01639344262295082,1.016,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.016,0.953,0.995,1.027,0.964,0.841
54,Terrin Vavra,679631,24400,BAL,MLB,27.9,0.204,0.081,0.036,0.063,0.295,0.228,0.305,0.072,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.018,0.084,0.558,0.66,0.33999999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.147,0.147,0.853,0.0,0.0,0.0,0.206,0.206,0.794,0.10255862068965517,0.6772727272727272,3.742138364779874,0.019428571428571427,0.968,1.051,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.091,1.059,0.919,0.821,1.374
55,Emmanuel Rivera,656896,19890,BAL,MLB,28.8,0.214,0.082,0.072,0.065,0.268,0.212,0.353,0.03,0.388,0.075,0.196,0.0,0.659,0.34099999999999997,0.067,0.019,0.212,0.111,0.409,0.591,0.0,0.006,0.092,0.553,0.651,0.349,0.009,0.002,0.026,0.029,0.066,0.9339999999999999,0.0,0.003,0.009,0.154,0.166,0.834,0.0,0.0,0.0,0.138,0.138,0.862,0.045816260162601624,0.95,3.9138943248532287,0.010101010101010102,1.0615,0.8875,0.9430000000000001,1.0055,1.0085,1.052,1.0335,0.99,0.9695,1.045,1.022,0.954,0.9944999999999999,1.0179999999999998,0.968,0.943
56,Livan Soto,670869,22471,BAL,MLB,24.8,0.236,0.091,0.049,0.041,0.271,0.281,0.295,0.063,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.145,0.145,0.855,0.0,0.0,0.0,0.2,0.2,0.8,0.10824221105527639,0.5947368421052631,4.045977011494253,0.008762322015334063,0.968,1.051,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.091,1.059,0.919,0.821,1.374
57,Luis Vazquez,676679,23442,BAL,MLB,25.5,0.249,0.065,0.07,0.059,0.23,0.239,0.349,0.053,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.143,0.143,0.857,0.09848852459016394,0.575,3.9091698923231832,0.0218209179834462,1.016,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.016,0.953,0.995,1.027,0.964,0.841
58,Jordyn Adams,677941,23788,BAL,MLB,25.5,0.295,0.072,0.064,0.049,0.247,0.251,0.33,0.06,0.47,0.0,0.17,0.0,0.69,0.31000000000000005,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.19,0.19,0.81,0.0,0.0,0.0,0.217,0.217,0.783,0.22789248554913294,0.7955882352941176,3.844155844155844,0.010033444816053512,1.016,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.016,0.953,0.995,1.027,0.964,0.841
59,Jud Fabian,682983,sa3019942,BAL,MLB,24.6,0.316,0.1,0.09,0.055,0.276,0.222,0.267,0.089,0.47,0.0,0.17,0.0,0.69,0.31000000000000005,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.143,0.143,0.857,0.14819506172839506,0.7595238095238095,3.9091698923231832,0.012512030798845043,1.016,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.016,0.953,0.995,1.027,0.964,0.841
60,Dylan Beavers,687637,sa3019983,BAL,MLB,23.7,0.25,0.103,0.07,0.052,0.307,0.217,0.253,0.1,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.147,0.147,0.853,0.0,0.0,0.0,0.206,0.206,0.794,0.21146666666666666,0.8136363636363637,3.9091698923231832,0.0076045627376425855,0.968,1.051,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.091,1.059,0.919,0.821,1.374
61,Franklin Barreto,620439,15519,BAL,MLB,29.2,0.286,0.068,0.065,0.049,0.286,0.197,0.323,0.079,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.143,0.143,0.857,0.099,0.8,3.9091698923231832,0.011683837976016024,1.016,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.016,0.953,0.995,1.027,0.964,0.841
62,Noelberth Romero,682801,sa3008808,BAL,MLB,23.4,0.257,0.049,0.047,0.046,0.28,0.21,0.323,0.094,0.47,0.0,0.17,0.0,0.69,0.31000000000000005,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.143,0.143,0.857,0.1818253164556962,0.7142857142857143,3.9091698923231832,0.010506208213944603,1.016,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.016,0.953,0.995,1.027,0.964,0.841
63,Anthony Servideo,676545,sa3014472,BAL,MLB,26.1,0.341,0.107,0.046,0.045,0.285,0.205,0.327,0.092,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.147,0.147,0.853,0.0,0.0,0.0,0.206,0.206,0.794,0.15425378151260505,0.75,3.9091698923231832,0.012135922330097087,0.968,1.051,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.091,1.059,0.919,0.821,1.374
64,Hudson Haskin,681370,sa3014449,BAL,MLB,26.3,0.262,0.079,0.056,0.055,0.235,0.258,0.328,0.068,0.44,0.0,0.14,0.0,0.685,0.31499999999999995,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.143,0.143,0.857,0.199,0.8081081081081082,3.9091698923231832,0.06076388888888889,1.016,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.016,0.953,0.995,1.027,0.964,0.841
65,Fernando Peguero,800387,sa3018546,BAL,MLB,20.3,0.24,0.075,0.06,0.04,0.25,0.25,0.35,0.05,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.147,0.147,0.853,0.0,0.0,0.0,0.206,0.206,0.794,0.099,0.8,3.9091698923231832,0.011683837976016024,0.968,0.964,1.129,0.994,1.06,1.099,1.071,1.054,1.019,1.023,0.94,0.953,1.059,1.027,0.821,0.841
66,Jarren Duran,680776,24617,BOS,MLB,28.6,0.227,0.069,0.086,0.067,0.254,0.216,0.345,0.032,0.374,0.12,0.225,0.006,0.726,0.274,0.074,0.025,0.215,0.115,0.429,0.571,0.0,0.009,0.113,0.538,0.66,0.33999999999999997,0.005,0.008,0.034,0.026,0.073,0.927,0.0,0.0,0.019,0.173,0.192,0.808,0.0,0.0,0.042,0.178,0.22,0.78,0.2099639344262295,0.8481481481481481,3.9091698923231832,0.01125703564727955,0.968,1.0735000000000001,1.059,1.0074999999999998,1.0715,0.778,1.053,0.8705,1.021,0.9515,0.9325,1.165,1.0665,0.841,0.8665,1.3285
67,Rafael Devers,646240,17350,BOS,MLB,28.5,0.24,0.091,0.133,0.079,0.215,0.236,0.305,0.034,0.525,0.003,0.215,0.028,0.771,0.22899999999999998,0.072,0.018,0.215,0.131,0.436,0.5640000000000001,0.0,0.009,0.092,0.562,0.663,0.33699999999999997,0.007,0.002,0.025,0.027,0.061,0.9390000000000001,0.0,0.0,0.023,0.148,0.171,0.829,0.0,0.0,0.008,0.091,0.099,0.901,0.03496587677725119,0.8,3.9091698923231832,0.011106703689012296,0.96,1.0739999999999998,1.115,0.8885000000000001,1.1025,0.7595,1.113,0.7655000000000001,0.9889999999999999,1.031,0.9205,1.1480000000000001,1.0565,0.9035,0.829,1.3565
68,Alex Bregman,608324,17678,BOS,MLB,31.1,0.137,0.086,0.063,0.079,0.246,0.307,0.278,0.026,0.494,0.025,0.125,0.0,0.644,0.356,0.078,0.017,0.219,0.108,0.422,0.5780000000000001,0.0,0.008,0.103,0.546,0.657,0.34299999999999997,0.011,0.002,0.024,0.027,0.064,0.9359999999999999,0.0,0.0,0.013,0.156,0.169,0.831,0.0,0.0,0.002,0.113,0.115,0.885,0.04691864406779661,0.8,3.9091698923231832,0.014687882496940025,1.0465,0.897,0.9265,1.044,1.0110000000000001,1.0474999999999999,1.023,1.0,0.989,1.0139999999999998,1.0265,0.9365,0.9804999999999999,1.0495,0.942,1.006
69,Wilyer Abreu,677800,23772,BOS,MLB,25.8,0.274,0.097,0.104,0.069,0.253,0.293,0.257,0.023,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.005,0.132,0.547,0.684,0.31599999999999995,0.005,0.002,0.024,0.026,0.057,0.943,0.0,0.0,0.024,0.217,0.241,0.759,0.0,0.0,0.0,0.201,0.201,0.7989999999999999,0.09881234567901234,0.7892857142857143,3.9091698923231832,0.0077288941736028535,0.968,1.051,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.091,1.059,0.919,0.821,1.374
70,Trevor Story,596115,12564,BOS,MLB,32.4,0.327,0.058,0.097,0.066,0.228,0.298,0.278,0.032,0.466,0.0,0.24,0.0,0.707,0.29300000000000004,0.078,0.016,0.232,0.124,0.45,0.55,0.0,0.006,0.096,0.54,0.642,0.358,0.009,0.005,0.028,0.029,0.071,0.929,0.0,0.002,0.017,0.167,0.186,0.8140000000000001,0.0,0.0,0.002,0.241,0.243,0.757,0.21027619047619048,0.8136363636363637,3.9091698923231832,0.013513513513513514,1.0105,0.9735,0.9624999999999999,0.9525,1.0270000000000001,0.9975,1.0015,1.0545,0.977,1.0525,1.052,0.844,0.962,1.1195,1.0095,0.838
71,Triston Casas,671213,22514,BOS,MLB,25.3,0.276,0.12,0.127,0.07,0.216,0.256,0.293,0.038,0.559,0.006,0.139,0.016,0.719,0.281,0.083,0.016,0.203,0.143,0.445,0.5549999999999999,0.0,0.005,0.091,0.564,0.66,0.33999999999999997,0.012,0.002,0.027,0.039,0.08,0.92,0.0,0.0,0.005,0.159,0.164,0.836,0.0,0.0,0.0,0.184,0.184,0.8160000000000001,0.02547375886524823,0.2,3.9091698923231832,0.006430868167202572,0.968,1.051,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.091,1.059,0.919,0.821,1.374
72,Kristian Campbell,692225,33644,BOS,MLB,22.8,0.231,0.109,0.096,0.054,0.304,0.16,0.336,0.051,0.55,0.0,0.2,0.0,0.715,0.28500000000000003,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.167,0.167,0.833,0.0,0.0,0.0,0.149,0.149,0.851,0.13408571428571428,0.727027027027027,4.173913043478261,0.024834437086092714,1.016,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.016,0.953,0.995,1.027,0.964,0.841
73,Carlos Narvaez,665966,19722,BOS,MLB,26.4,0.283,0.113,0.074,0.061,0.251,0.264,0.313,0.038,0.55,0.0,0.2,0.0,0.715,0.28500000000000003,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.158,0.158,0.842,0.0,0.0,0.0,0.125,0.125,0.875,0.08245060240963856,0.7625,3.9091698923231832,0.021374045801526718,1.016,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.016,0.953,0.995,1.027,0.964,0.841
74,Ceddanne Rafaela,678882,24262,BOS,MLB,24.6,0.263,0.031,0.081,0.05,0.241,0.237,0.326,0.064,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.016,0.091,0.564,0.671,0.32899999999999996,0.01,0.002,0.023,0.027,0.062,0.938,0.0,0.0,0.008,0.175,0.183,0.817,0.0,0.0,0.002,0.116,0.118,0.882,0.21652131147540984,0.7412371134020619,3.9091698923231832,0.015917602996254682,1.016,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.016,0.953,0.995,1.027,0.964,0.841
75,Blake Sabol,666165,25805,BOS,MLB,27.3,0.332,0.072,0.106,0.059,0.208,0.24,0.305,0.081,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.005,0.09,0.597,0.692,0.30800000000000005,0.011,0.002,0.022,0.028,0.063,0.937,0.0,0.0,0.016,0.218,0.234,0.766,0.0,0.0,0.025,0.267,0.292,0.708,0.08809268292682927,0.7869565217391304,3.9091698923231832,0.013779527559055118,0.968,1.051,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.091,1.059,0.919,0.821,1.374
76,Romy Gonzalez,663853,21562,BOS,MLB,28.6,0.29,0.051,0.09,0.072,0.225,0.182,0.38,0.05,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.015,0.102,0.577,0.694,0.30600000000000005,0.005,0.011,0.023,0.019,0.058,0.942,0.0,0.0,0.01,0.161,0.171,0.829,0.0,0.0,0.0,0.151,0.151,0.849,0.22598556701030925,0.8136363636363637,3.9091698923231832,0.00922509225092251,0.9964999999999999,0.995,0.6839999999999999,1.294,0.8645,1.23,0.8245,1.2575,0.989,1.013,1.08,0.8875,0.958,1.0625,1.0465,0.8405
77,David Hamilton,666152,27531,BOS,MLB,27.6,0.257,0.077,0.053,0.063,0.243,0.299,0.292,0.05,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.102,0.559,0.669,0.33099999999999996,0.009,0.002,0.023,0.024,0.058,0.942,0.0,0.0,0.042,0.175,0.217,0.783,0.0,0.0,0.0,0.206,0.206,0.794,0.4664666666666667,0.8259398496240602,3.9091698923231832,0.006271379703534778,0.968,1.051,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.091,1.059,0.919,0.821,1.374
78,Rob Refsnyder,608701,13770,BOS,MLB,34.1,0.241,0.107,0.078,0.054,0.282,0.223,0.316,0.047,0.414,0.0,0.213,0.091,0.718,0.28200000000000003,0.068,0.016,0.229,0.121,0.434,0.5660000000000001,0.0,0.009,0.097,0.56,0.666,0.33399999999999996,0.008,0.005,0.023,0.03,0.066,0.9339999999999999,0.0,0.0,0.012,0.157,0.169,0.831,0.0,0.0,0.002,0.206,0.208,0.792,0.09599047619047618,0.7735294117647058,3.9091698923231832,0.022007042253521125,1.057,0.9295,0.879,1.0705,1.0274999999999999,1.032,1.027,1.0105,0.9615,1.041,1.0205,0.964,0.958,1.0535,1.167,0.7315
79,Connor Wong,657136,19896,BOS,MLB,28.9,0.262,0.057,0.072,0.056,0.245,0.26,0.305,0.061,0.325,0.066,0.306,0.013,0.711,0.28900000000000003,0.092,0.025,0.212,0.122,0.451,0.5489999999999999,0.0,0.009,0.102,0.546,0.657,0.34299999999999997,0.007,0.002,0.022,0.027,0.058,0.942,0.0,0.0,0.034,0.182,0.216,0.784,0.0,0.0,0.002,0.223,0.225,0.775,0.12414782608695651,0.6553571428571429,3.9091698923231832,0.013861386138613862,1.0025,0.9954999999999999,0.8455,1.2429999999999999,1.038,0.978,0.8985,1.3145,1.0125,0.955,1.0225,0.9390000000000001,0.972,1.0795,1.0030000000000001,0.867
80,Masataka Yoshida,807799,31837,BOS,MLB,31.8,0.13,0.061,0.06,0.06,0.261,0.221,0.353,0.045,0.395,0.015,0.243,0.026,0.68,0.31999999999999995,0.09,0.016,0.228,0.118,0.452,0.548,0.0,0.005,0.101,0.563,0.669,0.33099999999999996,0.005,0.002,0.024,0.03,0.061,0.9390000000000001,0.0,0.0,0.007,0.152,0.159,0.841,0.0,0.0,0.002,0.166,0.168,0.832,0.03046666666666667,0.95,3.795066413662239,0.022571148184494603,0.9844999999999999,1.024,1.0095,1.1555,1.0945,0.71,1.0865,0.769,1.0325,0.917,0.931,1.167,1.0514999999999999,0.891,0.8574999999999999,1.351
81,Vaughn Grissom,687093,26031,BOS,MLB,24.3,0.201,0.046,0.073,0.036,0.269,0.196,0.369,0.056,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.014,0.076,0.573,0.663,0.33699999999999997,0.005,0.002,0.025,0.041,0.073,0.927,0.0,0.0,0.026,0.166,0.192,0.808,0.0,0.0,0.0,0.146,0.146,0.854,0.10642420382165606,0.8363636363636364,3.7822349570200573,0.027697634160415464,1.016,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.016,0.953,0.995,1.027,0.964,0.841
82,Nick Sogard,686765,25483,BOS,MLB,27.6,0.22,0.098,0.059,0.063,0.261,0.268,0.301,0.049,0.44,0.0,0.14,0.0,0.685,0.31499999999999995,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.15,0.15,0.85,0.0,0.0,0.0,0.212,0.212,0.788,0.12552687224669604,0.7441176470588236,4.046511627906977,0.009495548961424332,0.968,0.964,1.129,0.994,1.06,1.099,1.071,1.054,1.019,1.023,0.94,0.953,1.059,1.027,0.821,0.841
