,Player,SAVID,FGID,Team,Level,Age,K%,BB%,Brl%,Solid%,Flare%,Under%,Topped%,Weak%,PPA,HBPRate,SplitK_R,SplitK_L,SplitBB_R,SplitBB_L,SplitBrl_R,SplitBrl_L,SplitSolid_R,SplitSolid_L,SplitFlare_R,SplitFlare_L,SplitTopped_R,SplitTopped_L,SplitUnder_R,SplitUnder_L,SplitWeak_R,SplitWeak_L
238,Edwin Uceta,670955,20539,TB,MLB,27.6,0.318,0.066,0.079,0.059,0.245,0.32,0.265,0.041,3.905,0.02,1.0283333333333333,0.9563333333333334,0.9083333333333333,1.1156666666666666,0.954,1.1106666666666667,1.0793333333333333,0.9830000000000001,1.0006666666666666,0.9986666666666666,0.9969999999999999,0.9753333333333333,1.0113333333333334,1.0183333333333333,0.806,1.0466666666666666
239,Garrett Cleavinger,664076,17897,TB,MLB,31.3,0.295,0.087,0.081,0.057,0.245,0.25,0.321,0.045,3.905,0.023,0.9673333333333333,1.053,0.992,0.9926666666666667,1.08,0.8366666666666667,0.9846666666666667,1.002,1.017,0.9813333333333333,0.9366666666666666,1.1203333333333334,1.0563333333333333,0.8776666666666667,0.892,1.2806666666666668
240,Bryan Baker,641329,19804,TB,MLB,30.7,0.261,0.085,0.085,0.066,0.247,0.267,0.284,0.041,3.905,0.007,1.0106666666666666,0.9766666666666667,0.924,1.1003333333333332,1.0223333333333333,1.034,1.02,1.044,0.9696666666666667,1.0403333333333333,1.055,0.8906666666666666,0.968,1.0783333333333334,0.9563333333333333,0.8906666666666666
241,Mason Montgomery,682254,29770,TB,MLB,25.2,0.303,0.124,0.087,0.054,0.256,0.212,0.303,0.046,3.905,0.011,0.967,1.05,0.997,0.972,1.085,0.824,1.058,0.843,1.023,0.977,0.949,1.094,1.029,0.926,0.862,1.374
242,Mason Englert,669438,22288,TB,MLB,25.8,0.198,0.066,0.092,0.074,0.248,0.252,0.263,0.042,3.905,0.014,1.0303333333333333,0.9486666666666667,0.8713333333333333,1.1753333333333333,1.0503333333333333,0.9963333333333334,0.9866666666666666,1.0916666666666668,0.969,1.0383333333333333,1.0316666666666665,0.9306666666666666,0.979,1.058,1.037,0.7763333333333333
243,Ian Seymour,693855,27932,TB,MLB,26.7,0.251,0.075,0.054,0.062,0.242,0.305,0.319,0.042,4.188,0.018,0.967,1.05,0.997,0.972,1.085,0.824,1.058,0.843,1.023,0.977,0.949,1.094,1.029,0.926,0.862,1.374
244,Joe Rock,697812,30016,TB,MLB,25.1,0.225,0.087,0.07,0.057,0.245,0.239,0.345,0.045,3.905,0.011,0.967,1.05,0.997,0.972,1.085,0.824,1.058,0.843,1.023,0.977,0.949,1.094,1.029,0.926,0.862,1.374
245,Yoniel Curet,692414,sa3015446,TB,MLB,22.8,0.269,0.117,0.084,0.056,0.273,0.191,0.271,0.043,3.905,0.032,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
246,Brian Van Belle,687003,sa3014925,TB,MLB,29.0,0.213,0.073,0.069,0.063,0.248,0.192,0.371,0.046,3.905,0.008,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
247,Jesse Scholtens,669947,19205,TB,MLB,31.4,0.169,0.078,0.081,0.059,0.241,0.289,0.31,0.04,3.955,0.009,0.967,1.0273333333333332,0.8996666666666667,1.125,1.148,0.8783333333333334,0.9623333333333333,1.1176666666666668,0.9663333333333334,1.039,1.0193333333333332,0.9496666666666667,0.9786666666666667,1.0563333333333333,0.9283333333333333,0.9239999999999999
248,Eric Orze,679358,27626,TB,MLB,28.0,0.236,0.085,0.08,0.056,0.239,0.317,0.295,0.041,3.905,0.01,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
249,Kevin Kelly,687330,25679,TB,MLB,27.7,0.187,0.054,0.074,0.061,0.244,0.219,0.36,0.045,3.905,0.024,0.9906666666666666,1.0093333333333334,0.8586666666666667,1.2069999999999999,0.9413333333333334,1.1743333333333335,0.9633333333333333,1.143,0.9633333333333334,1.0546666666666666,1.0356666666666665,0.9159999999999999,1.0156666666666667,0.9993333333333333,0.9996666666666666,0.8156666666666667
250,Cole Sulser,642121,15256,TB,MLB,35.5,0.26,0.087,0.077,0.068,0.244,0.26,0.308,0.043,3.905,0.004,1.0316666666666665,0.954,0.9523333333333334,1.0653333333333332,1.0846666666666667,0.9746666666666667,0.9109999999999999,1.1580000000000001,1.0016666666666667,0.9979999999999999,0.9963333333333333,0.9753333333333333,0.998,1.0326666666666666,1.005,0.837
251,Joey Gerber,680702,24591,TB,MLB,28.3,0.244,0.094,0.073,0.067,0.242,0.33,0.248,0.043,3.905,0.012,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
252,Jacob deGrom,594798,10954,TEX,MLB,37.2,0.313,0.055,0.082,0.067,0.237,0.286,0.31,0.041,3.905,0.004,0.9993333333333333,0.989,0.8936666666666667,1.1266666666666667,0.9393333333333334,1.1273333333333333,1.0353333333333332,1.029,1.0206666666666666,0.977,1.029,0.941,0.9763333333333333,1.0556666666666665,0.9243333333333333,0.922
253,Patrick Corbin,571578,9323,TEX,MLB,36.1,0.198,0.074,0.086,0.068,0.248,0.221,0.316,0.042,3.905,0.006,0.9656666666666667,1.08,0.9853333333333333,1.029,1.0696666666666665,0.8303333333333333,1.0776666666666668,0.738,1.0163333333333333,0.9803333333333333,0.9463333333333332,1.1420000000000001,1.034,0.892,0.884,1.3453333333333335
254,Nathan Eovaldi,543135,9132,TEX,MLB,35.5,0.238,0.055,0.083,0.065,0.241,0.212,0.359,0.043,3.905,0.01,1.0136666666666665,0.974,0.9443333333333334,1.0733333333333333,1.008,1.054,0.9546666666666666,1.121,0.9876666666666666,1.0123333333333333,1.0443333333333333,0.9216666666666666,0.9546666666666667,1.0823333333333334,0.979,0.8616666666666666
255,Jack Leiter,683004,30146,TEX,MLB,25.3,0.22,0.12,0.097,0.066,0.244,0.286,0.262,0.04,3.905,0.013,1.0066666666666666,0.9813333333333333,0.9123333333333333,1.1083333333333332,0.9993333333333333,1.0626666666666666,1.0433333333333332,1.0213333333333334,1.0153333333333334,0.9836666666666666,1.0186666666666666,0.9523333333333333,0.9643333333333334,1.0676666666666665,1.01,0.8313333333333333
256,Merrill Kelly,518876,11156,TEX,MLB,36.9,0.232,0.078,0.084,0.063,0.242,0.25,0.326,0.042,3.905,0.005,1.0483333333333333,0.9386666666666666,0.8703333333333333,1.1513333333333333,0.9976666666666667,1.0633333333333335,0.9873333333333333,1.0783333333333334,1.0026666666666666,0.9976666666666666,1.003,0.9683333333333333,0.9903333333333333,1.0403333333333333,1.0363333333333333,0.8076666666666666
257,Phil Maton,664208,18064,TEX,MLB,32.4,0.275,0.091,0.074,0.062,0.241,0.264,0.315,0.047,3.905,0.029,1.051,0.9293333333333333,0.9213333333333333,1.1006666666666667,1.0093333333333334,1.0523333333333333,1.0819999999999999,0.9796666666666667,0.979,1.0216666666666665,1.0166666666666666,0.9543333333333333,0.9896666666666667,1.0413333333333332,0.9256666666666666,0.9203333333333333
258,Robert Garcia,676395,23363,TEX,MLB,29.2,0.268,0.079,0.068,0.056,0.25,0.253,0.311,0.047,3.905,0.008,0.995,1.0076666666666667,1.007,0.9676666666666667,1.0336666666666667,0.916,1.0933333333333333,0.8166666666666667,1.0026666666666666,1.0026666666666666,1.0086666666666666,1.0010000000000001,0.9803333333333333,1.0070000000000001,0.8823333333333333,1.2863333333333333
259,Shawn Armstrong,542888,12857,TEX,MLB,35.0,0.252,0.079,0.082,0.06,0.244,0.287,0.29,0.042,3.905,0.014,1.0043333333333333,0.987,0.9243333333333333,1.1003333333333332,0.965,1.1273333333333333,0.9376666666666666,1.1793333333333333,0.945,1.0826666666666667,1.053,0.8906666666666666,0.995,1.036,1.1076666666666666,0.6419999999999999
260,Danny Coulombe,543056,13293,TEX,MLB,35.8,0.266,0.078,0.065,0.06,0.243,0.268,0.319,0.047,3.905,0.002,1.011,0.9866666666666667,1.0063333333333333,0.9696666666666667,1.119,0.8026666666666666,1.0266666666666666,0.9106666666666666,1.001,1.003,0.9676666666666666,1.0606666666666666,1.028,0.9396666666666667,0.8603333333333333,1.3103333333333333
261,Cole Winn,668390,22113,TEX,MLB,25.7,0.201,0.079,0.084,0.059,0.242,0.25,0.331,0.042,3.905,0.011,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
262,Hoby Milner,571948,13346,TEX,MLB,34.6,0.228,0.062,0.069,0.067,0.243,0.215,0.348,0.049,3.905,0.012,0.967,1.0486666666666666,1.0593333333333332,0.896,1.0903333333333334,0.8366666666666667,1.1273333333333333,0.7736666666666666,1.0223333333333333,0.975,0.9353333333333333,1.1046666666666667,1.0776666666666666,0.8706666666666667,0.7453333333333333,1.472
263,Luis Curvelo,681168,24710,TEX,MLB,24.8,0.255,0.093,0.069,0.046,0.228,0.321,0.331,0.052,3.905,0.017,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
264,Jon Gray,592351,14916,TEX,MLB,33.8,0.207,0.077,0.077,0.062,0.245,0.259,0.314,0.043,3.905,0.009,1.0466666666666666,0.9436666666666667,0.842,1.1726666666666665,1.035,1.028,0.9466666666666667,1.1143333333333334,0.993,1.0073333333333332,1.022,0.9503333333333333,0.98,1.0496666666666665,1.002,0.844
265,Chris Martin,455119,11847,TEX,MLB,39.2,0.26,0.028,0.069,0.061,0.25,0.211,0.347,0.045,3.905,0.008,1.014,0.973,0.7593333333333334,1.296,1.0070000000000001,1.0556666666666668,1.137,0.9016666666666667,0.9546666666666667,1.0526666666666666,1.036,0.9296666666666666,0.9833333333333333,1.05,0.8783333333333333,0.984
266,Jacob Webb,657097,19274,TEX,MLB,32.0,0.212,0.074,0.072,0.074,0.238,0.313,0.26,0.046,3.905,0.01,0.9973333333333333,0.9966666666666667,0.9273333333333333,1.0946666666666667,1.1046666666666667,0.911,1.0799999999999998,0.9543333333333334,0.9863333333333333,1.0143333333333333,1.0413333333333332,0.9143333333333333,0.9443333333333334,1.1119999999999999,0.9253333333333333,0.9366666666666666
267,Kumar Rocker,677958,31843,TEX,MLB,25.8,0.209,0.084,0.093,0.057,0.246,0.21,0.342,0.043,3.905,0.012,1.063,0.9336666666666666,0.8253333333333334,1.1773333333333333,0.9766666666666667,1.078,1.0203333333333333,1.0463333333333333,0.97,1.0266666666666666,1.043,0.9343333333333333,0.946,1.0756666666666665,1.1483333333333332,0.729
268,Caleb Boushley,676961,19736,TEX,MLB,31.9,0.195,0.078,0.094,0.068,0.248,0.229,0.296,0.043,3.905,0.007,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
269,Jacob Latz,656641,21306,TEX,MLB,29.4,0.223,0.108,0.08,0.061,0.246,0.303,0.256,0.045,3.905,0.006,0.962,1.0596666666666668,1.0036666666666667,0.972,1.0976666666666666,0.8126666666666666,1.0783333333333334,0.8273333333333334,0.98,1.0446666666666666,0.954,1.083,1.0326666666666666,0.9276666666666668,0.9380000000000001,1.198
270,Marc Church,687847,26353,TEX,MLB,24.4,0.238,0.1,0.089,0.072,0.278,0.275,0.25,0.036,3.905,0.01,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
271,Winston Santos,692437,sa3015952,TEX,MLB,23.4,0.277,0.081,0.081,0.064,0.243,0.258,0.31,0.043,3.905,0.026,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
272,Jose Corniell,692030,sa3015213,TEX,MLB,22.2,0.257,0.092,0.081,0.064,0.243,0.258,0.31,0.043,3.905,0.023,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
273,Emiliano Teodo,693713,sa3015158,TEX,MLB,24.5,0.258,0.113,0.061,0.063,0.248,0.231,0.323,0.051,3.905,0.014,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
274,Jose Berrios,621244,14168,TOR,MLB,31.2,0.199,0.072,0.086,0.063,0.245,0.253,0.309,0.041,3.905,0.015,1.0063333333333333,0.9813333333333333,0.8466666666666667,1.1666666666666665,0.9866666666666667,1.0736666666666668,0.995,1.0703333333333334,0.9746666666666667,1.025,1.0343333333333333,0.938,0.9773333333333333,1.0526666666666666,1.0556666666666665,0.7909999999999999
275,Kevin Gausman,592332,14107,TOR,MLB,34.6,0.24,0.072,0.087,0.07,0.245,0.263,0.285,0.042,3.905,0.004,1.0263333333333333,0.9596666666666667,0.9223333333333333,1.099,1.0223333333333333,1.0383333333333333,0.9986666666666666,1.0686666666666667,1.0113333333333334,0.987,1.0083333333333333,0.9633333333333333,0.9713333333333334,1.061,0.9866666666666667,0.855
276,Max Scherzer,453286,3137,TOR,MLB,41.1,0.243,0.055,0.084,0.063,0.237,0.34,0.244,0.045,3.905,0.012,1.043,0.945,0.7733333333333333,1.2469999999999999,1.0406666666666666,1.0206666666666666,0.9726666666666666,1.0933333333333333,1.0086666666666666,0.9913333333333333,1.033,0.9386666666666666,0.974,1.0566666666666666,0.9229999999999999,0.92
277,Chris Bassitt,605135,12304,TOR,MLB,36.5,0.211,0.075,0.079,0.057,0.243,0.253,0.321,0.046,3.905,0.017,1.0083333333333333,0.9796666666666666,0.8526666666666667,1.1683333333333332,0.932,1.1336666666666666,0.94,1.1303333333333334,0.9776666666666667,1.0226666666666666,1.0633333333333332,0.9053333333333333,0.9526666666666667,1.0803333333333334,1.0723333333333334,0.765
278,Eric Lauer,641778,19316,TOR,MLB,30.2,0.236,0.076,0.084,0.069,0.245,0.309,0.245,0.042,3.905,0.005,0.993,0.9766666666666667,0.9886666666666667,1.017,1.0816666666666666,0.7939999999999999,1.069,0.788,1.0206666666666666,0.9653333333333333,0.9299999999999999,1.1896666666666667,1.0293333333333332,0.915,0.88,1.3483333333333334
279,Jeff Hoffman,656546,17432,TOR,MLB,32.6,0.327,0.069,0.08,0.07,0.239,0.304,0.269,0.045,3.905,0.011,1.0176666666666665,0.9683333333333333,0.9046666666666667,1.1213333333333333,1.0173333333333334,1.0426666666666666,0.9786666666666666,1.0966666666666667,0.979,1.023,1.011,0.96,1.002,1.027,0.9966666666666667,0.8383333333333333
280,Seranthony Dominguez,622554,19249,TOR,MLB,30.7,0.284,0.112,0.085,0.057,0.241,0.263,0.319,0.044,3.905,0.014,1.0623333333333334,0.9003333333333333,0.9603333333333334,1.0459999999999998,0.9876666666666667,1.08,1.021,1.044,0.9339999999999999,1.0786666666666667,1.057,0.9033333333333333,1.003,1.026,0.9076666666666666,0.9486666666666665
281,Louie Varland,686973,27691,TOR,MLB,27.7,0.235,0.066,0.087,0.065,0.248,0.22,0.32,0.042,3.905,0.01,1.0093333333333332,0.9786666666666667,0.9773333333333333,1.028,1.0356666666666667,1.0193333333333334,1.0536666666666665,1.0016666666666667,0.9916666666666666,1.0073333333333332,1.051,0.9086666666666666,0.92,1.132,0.887,0.978
282,Braydon Fisher,680755,24609,TOR,MLB,25.1,0.265,0.078,0.076,0.065,0.242,0.292,0.281,0.045,4.106,0.011,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
283,Brendon Little,663893,21574,TOR,MLB,29.0,0.293,0.118,0.074,0.059,0.239,0.133,0.464,0.046,3.905,0.012,0.972,1.04,0.9936666666666667,0.986,1.0556666666666668,0.884,1.1396666666666666,0.7806666666666666,0.9793333333333333,1.0256666666666667,0.9856666666666666,1.0403333333333333,1.024,0.9456666666666667,0.7986666666666666,1.373
284,Yariel Rodriguez,684320,33838,TOR,MLB,28.5,0.232,0.096,0.079,0.058,0.24,0.284,0.299,0.047,3.905,0.012,1.0646666666666667,0.9073333333333333,0.8116666666666666,1.244,1.0673333333333332,0.9783333333333334,1.0566666666666666,0.9976666666666667,1.0046666666666666,0.9903333333333333,0.9433333333333332,1.0473333333333332,1.0453333333333332,0.9706666666666667,0.8756666666666666,0.9933333333333334
285,Mason Fluharty,689254,31553,TOR,MLB,24.0,0.242,0.085,0.08,0.065,0.238,0.286,0.293,0.046,4.023,0.014,0.967,1.05,0.997,0.972,1.085,0.824,1.058,0.843,1.023,0.977,0.949,1.094,1.029,0.926,0.862,1.374
286,Tommy Nance,667297,19178,TOR,MLB,34.4,0.262,0.084,0.076,0.057,0.251,0.188,0.359,0.046,3.905,0.016,0.9663333333333333,1.0383333333333333,0.9349999999999999,1.0836666666666666,1.0213333333333334,1.036,0.959,1.1376666666666666,1.0126666666666666,0.974,0.98,1.007,1.0146666666666666,1.0056666666666667,1.0183333333333333,0.7953333333333333
287,Shane Bieber,669456,19427,TOR,MLB,30.2,0.258,0.059,0.079,0.063,0.247,0.222,0.348,0.041,3.684,0.006,0.9826666666666666,1.008,0.8743333333333333,1.1513333333333333,1.0103333333333333,1.0516666666666667,1.0859999999999999,0.9653333333333334,0.9513333333333334,1.0566666666666666,0.9989999999999999,0.9746666666666667,1.0316666666666667,0.9913333333333333,1.0113333333333332,0.8213333333333332
288,Yimi Garcia,554340,12095,TOR,MLB,35.0,0.294,0.073,0.082,0.064,0.241,0.273,0.283,0.049,3.905,0.014,1.0193333333333332,0.965,0.847,1.2056666666666667,0.912,1.191,1.063,0.9840000000000001,0.9806666666666667,1.0223333333333333,1.0659999999999998,0.8826666666666666,0.9466666666666667,1.1039999999999999,1.0343333333333333,0.7796666666666666
289,Nick Sandlin,680704,20517,TOR,MLB,28.6,0.274,0.09,0.081,0.058,0.237,0.288,0.303,0.047,3.905,0.02,1.0346666666666666,0.9346666666666666,0.9396666666666667,1.0746666666666667,1.0503333333333333,0.989,0.9219999999999999,1.2006666666666668,0.9573333333333334,1.0603333333333333,1.0356666666666665,0.9203333333333333,0.9886666666666667,1.046,0.985,0.8446666666666667
290,Jake Bloss,814005,33168,TOR,MLB,24.2,0.218,0.099,0.077,0.054,0.245,0.303,0.287,0.043,4.407,0.003,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
291,Adam Macko,671936,sa3011555,TOR,MLB,24.6,0.216,0.104,0.065,0.051,0.254,0.274,0.274,0.051,3.905,0.021,0.967,1.05,0.997,0.972,1.085,0.824,1.058,0.843,1.023,0.977,0.949,1.094,1.029,0.926,0.862,1.374
292,Lazaro Estrada,681751,24914,TOR,MLB,26.3,0.243,0.088,0.078,0.067,0.247,0.298,0.268,0.04,3.905,0.014,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
293,Robinson Pina,673820,23091,TOR,MLB,26.7,0.236,0.092,0.077,0.053,0.244,0.254,0.332,0.046,3.905,0.016,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
294,Easton Lucas,687922,26058,TOR,MLB,28.9,0.203,0.111,0.081,0.064,0.244,0.283,0.307,0.038,3.905,0.01,0.967,1.05,0.997,0.972,1.085,0.824,1.058,0.843,1.023,0.977,0.949,1.094,1.029,0.926,0.862,1.374
295,Paxton Schultz,687606,25501,TOR,MLB,27.6,0.225,0.079,0.092,0.062,0.239,0.293,0.303,0.038,4.056,0.006,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
296,Justin Bruihl,677865,23779,TOR,MLB,28.2,0.185,0.063,0.069,0.067,0.242,0.265,0.308,0.047,3.905,0.024,0.943,1.0746666666666667,1.017,0.959,1.1696666666666666,0.7456666666666666,1.0576666666666668,0.8723333333333333,1.0453333333333332,0.9483333333333334,0.9256666666666666,1.1113333333333333,1.034,0.933,0.803,1.3763333333333334
297,Zac Gallen,668678,19291,ARI,MLB,30.1,0.206,0.076,0.085,0.068,0.245,0.241,0.315,0.041,3.905,0.009,1.0193333333333332,0.968,0.9223333333333333,1.0983333333333332,1.069,0.99,1.0386666666666666,1.0263333333333333,0.997,1.0026666666666666,0.9776666666666666,0.995,1.016,1.014,0.8563333333333333,0.9909999999999999
298,Eduardo Rodriguez,593958,13164,ARI,MLB,32.4,0.208,0.079,0.08,0.066,0.243,0.251,0.305,0.047,3.905,0.003,0.9703333333333333,1.0633333333333335,0.999,0.9776666666666667,1.0483333333333333,0.916,1.0286666666666666,0.936,1.0193333333333332,0.9686666666666667,0.956,1.1036666666666668,1.039,0.8713333333333334,0.8963333333333333,1.296
299,Brandon Pfaadt,694297,27782,ARI,MLB,26.9,0.19,0.05,0.093,0.061,0.249,0.256,0.287,0.04,3.905,0.011,1.0506666666666666,0.938,0.886,1.133,0.997,1.0633333333333335,1.0173333333333332,1.0486666666666666,0.9703333333333333,1.0286666666666666,1.029,0.9436666666666667,0.998,1.033,0.9536666666666667,0.8889999999999999
300,Ryne Nelson,669194,26253,ARI,MLB,27.6,0.209,0.061,0.087,0.064,0.243,0.283,0.291,0.04,3.905,0.007,1.044,0.942,0.8533333333333334,1.1713333333333333,1.028,1.0326666666666666,1.0483333333333333,1.0163333333333333,0.9863333333333333,1.0136666666666665,1.0036666666666667,0.968,0.9933333333333333,1.0373333333333332,0.9383333333333334,0.906
301,Juan Morillo,666661,21924,ARI,MLB,26.4,0.222,0.095,0.07,0.06,0.244,0.243,0.331,0.047,3.946,0.01,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
302,Andrew Saalfrank,685314,26203,ARI,MLB,28.0,0.204,0.085,0.067,0.067,0.254,0.175,0.361,0.044,3.905,0.006,0.967,1.05,0.997,0.972,1.085,0.824,1.058,0.843,1.023,0.977,0.949,1.094,1.029,0.926,0.862,1.374
303,Andrew Hoffmann,694851,29633,ARI,MLB,25.6,0.218,0.093,0.068,0.055,0.25,0.217,0.354,0.045,3.902,0.01,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
304,Kyle Backhus,679775,29615,ARI,MLB,27.6,0.234,0.066,0.072,0.08,0.249,0.235,0.287,0.044,3.728,0.019,0.967,1.05,0.997,0.972,1.085,0.824,1.058,0.843,1.023,0.977,0.949,1.094,1.029,0.926,0.862,1.374
305,Juan Burgos,686228,27271,ARI,MLB,25.7,0.232,0.101,0.041,0.038,0.282,0.156,0.375,0.043,3.905,0.021,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
306,Jalen Beeks,656222,17192,ARI,MLB,32.1,0.209,0.083,0.076,0.058,0.241,0.251,0.335,0.046,3.905,0.007,0.9299999999999999,1.1236666666666666,0.9806666666666667,1.0136666666666667,1.0896666666666666,0.8099999999999999,0.9866666666666667,1.0093333333333334,1.016,0.983,0.9783333333333333,1.0356666666666667,1.0113333333333332,0.9683333333333334,0.8573333333333333,1.3606666666666667
307,John Curtiss,595928,16128,ARI,MLB,32.4,0.204,0.067,0.077,0.06,0.245,0.301,0.293,0.039,3.905,0.003,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
308,Casey Kelly,543391,9174,ARI,MLB,35.9,0.172,0.092,0.08,0.056,0.246,0.251,0.323,0.043,3.905,0.012,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
309,Jake Woodford,663765,18674,ARI,MLB,28.8,0.135,0.078,0.077,0.065,0.248,0.225,0.331,0.043,3.905,0.015,1.034,0.9463333333333334,0.9473333333333334,1.0673333333333332,1.0056666666666667,1.0576666666666668,1.0236666666666665,1.0406666666666666,0.9886666666666667,1.011,1.0253333333333332,0.942,0.9616666666666667,1.0783333333333334,1.02,0.8076666666666666
310,Anthony DeSclafani,543101,13050,ARI,MLB,35.4,0.213,0.064,0.081,0.064,0.244,0.247,0.306,0.047,3.905,0.008,1.0293333333333332,0.9573333333333333,0.92,1.1006666666666667,0.9856666666666667,1.0766666666666667,0.8976666666666666,1.173,0.981,1.0193333333333332,1.0226666666666666,0.9483333333333333,1.007,1.0233333333333332,1.0393333333333332,0.8009999999999999
311,Ryan Thompson,657044,16647,ARI,MLB,33.2,0.213,0.068,0.078,0.058,0.233,0.209,0.4,0.048,3.905,0.011,1.059,0.8936666666666666,0.9803333333333334,1.005,1.0126666666666666,1.0486666666666666,1.0083333333333333,1.0616666666666668,0.984,1.0176666666666665,1.0116666666666665,0.959,0.9883333333333333,1.046,0.999,0.8256666666666667
