,Player,SAVID,FGID,Team,Level,Age,K%,BB%,Brl%,Solid%,Flare%,Under%,Topped%,Weak%,BrlHR,Brl3B,Brl2B,Brl1B,BrlBABIP,BrlOut,SolidHR,Solid3B,Solid2B,Solid1B,SolidBABIP,SolidOut,FlareHR,Flare3B,Flare2B,Flare1B,FlareBABIP,FlareOut,UnderHR,Under3B,Under2B,Under1B,UnderBABIP,UnderOut,ToppedHR,Topped3B,Topped2B,Topped1B,ToppedBABIP,ToppedOut,WeakHR,Weak3B,Weak2B,Weak1B,WeakBABIP,WeakOut,SBAtt%,SBSuccess%,PPA,HBPRate,SplitK_R,SplitK_L,SplitBB_R,SplitBB_L,SplitBrl_R,SplitBrl_L,SplitSolid_R,SplitSolid_L,SplitFlare_R,SplitFlare_L,SplitTopped_R,SplitTopped_L,SplitUnder_R,SplitUnder_L,SplitWeak_R,SplitWeak_L
42,Gary Sanchez,596142,11442,BAL,MLB,32.4,0.272,0.084,0.113,0.065,0.218,0.281,0.284,0.038,0.521,0.013,0.159,0.039,0.731,0.269,0.079,0.016,0.215,0.131,0.441,0.5589999999999999,0.0,0.005,0.097,0.528,0.63,0.37,0.005,0.002,0.025,0.032,0.064,0.9359999999999999,0.0,0.0,0.008,0.131,0.139,0.861,0.0,0.0,0.002,0.075,0.077,0.923,0.0198,0.95,3.9092224069473023,0.020156046814044214,1.0230000000000001,0.9495,0.929,1.033,0.988,1.0935000000000001,0.978,1.0945,0.968,1.0579999999999998,1.041,0.9079999999999999,0.989,1.0295,1.0385,0.8035
43,Ryan Mountcastle,663624,18373,BAL,MLB,28.2,0.225,0.06,0.103,0.072,0.245,0.223,0.327,0.03,0.443,0.007,0.188,0.027,0.665,0.33499999999999996,0.071,0.016,0.215,0.122,0.424,0.5760000000000001,0.0,0.007,0.093,0.554,0.654,0.346,0.009,0.004,0.029,0.029,0.071,0.929,0.0,0.0,0.016,0.156,0.172,0.8280000000000001,0.0,0.0,0.002,0.164,0.166,0.834,0.0336728323699422,0.8428571428571429,3.9092224069473023,0.005625270445694505,1.0285,0.9355,0.925,1.0445,0.9829999999999999,1.1065,1.0325,0.9795,0.9585,1.081,1.0175,0.9555,1.0274999999999999,0.9465,0.969,0.9485
44,Jorge Mateo,622761,17273,BAL,MLB,29.9,0.238,0.055,0.048,0.075,0.234,0.265,0.329,0.049,0.475,0.0,0.071,0.0,0.0,0.0,0.078,0.025,0.218,0.109,0.43,0.5700000000000001,0.0,0.013,0.125,0.522,0.66,0.33999999999999997,0.007,0.002,0.033,0.028,0.07,0.9299999999999999,0.0,0.0,0.015,0.158,0.173,0.827,0.0,0.0,0.002,0.219,0.221,0.779,0.41278245614035086,0.8500000000000001,3.9092224069473023,0.009475218658892129,1.014,0.971,0.9525,0.9844999999999999,0.945,1.1604999999999999,0.9954999999999999,1.053,0.9565,1.071,1.0005,0.99,1.053,0.915,0.972,0.938
45,Dylan Carlson,666185,20126,BAL,MLB,26.5,0.245,0.092,0.036,0.075,0.239,0.297,0.318,0.036,0.504,0.048,0.228,0.015,0.796,0.20399999999999996,0.076,0.016,0.22,0.107,0.419,0.581,0.0,0.009,0.095,0.564,0.668,0.33199999999999996,0.007,0.005,0.037,0.032,0.081,0.919,0.0,0.0,0.013,0.148,0.161,0.839,0.0,0.0,0.002,0.133,0.135,0.865,0.09012967032967034,0.85625,3.9092224069473023,0.0198482194979568,0.998,0.9490000000000001,1.047,1.032,1.0215,1.0665,1.0819999999999999,0.9195,0.973,1.0955,1.002,0.9025,1.0245,1.0230000000000001,0.8405,1.0815000000000001
46,Colton Cowser,681297,29591,BAL,MLB,25.1,0.306,0.096,0.116,0.069,0.234,0.22,0.322,0.039,0.467,0.0,0.239,0.032,0.738,0.262,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.013,0.107,0.526,0.646,0.354,0.005,0.012,0.031,0.036,0.084,0.916,0.0,0.0,0.011,0.175,0.186,0.8140000000000001,0.0,0.0,0.0,0.2,0.2,0.8,0.1053614973262032,0.7564516129032258,3.9092224069473023,0.024818401937046004,0.968,1.051,1.125,0.991,1.062,0.826,1.071,0.854,1.019,0.977,0.94,1.091,1.058,0.922,0.821,1.374
47,Tyler O'Neill,641933,15711,BAL,MLB,29.9,0.306,0.1,0.162,0.066,0.187,0.28,0.253,0.051,0.54,0.007,0.149,0.008,0.705,0.29500000000000004,0.068,0.016,0.216,0.14,0.44,0.56,0.0,0.005,0.098,0.552,0.655,0.345,0.006,0.004,0.025,0.034,0.069,0.931,0.0,0.0,0.009,0.186,0.195,0.8049999999999999,0.0,0.0,0.002,0.139,0.141,0.859,0.047706976744186044,0.8875,3.9092224069473023,0.01627906976744186,1.0225,0.9395,0.87,1.2195,0.9455,1.2414999999999998,1.0255,0.982,1.007,0.963,1.0075,0.978,1.004,0.9924999999999999,1.0625,0.6799999999999999
48,Coby Mayo,691723,28312,BAL,MLB,23.4,0.255,0.107,0.107,0.056,0.238,0.291,0.276,0.033,0.55,0.0,0.2,0.0,0.715,0.28500000000000003,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.168,0.168,0.832,0.0,0.0,0.0,0.152,0.152,0.848,0.06516082474226804,0.6852941176470588,3.9092224069473023,0.020496894409937887,1.016,0.964,0.893,0.991,1.023,1.089,1.021,1.054,0.981,1.023,1.016,0.953,0.994,1.026,0.964,0.841
49,Samuel Basallo,694212,sa3015716,BAL,MLB,20.7,0.228,0.081,0.079,0.051,0.284,0.179,0.345,0.062,0.55,0.0,0.2,0.0,0.715,0.28500000000000003,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.147,0.147,0.853,0.0,0.0,0.0,0.204,0.204,0.796,0.09038823529411766,0.715625,3.9092224069473023,0.005213764337851929,0.968,1.051,1.125,0.991,1.062,0.826,1.071,0.854,1.019,0.977,0.94,1.091,1.058,0.922,0.821,1.374
50,Chadwick Tromp,644433,16953,BAL,MLB,30.1,0.238,0.068,0.052,0.061,0.275,0.25,0.327,0.036,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.15,0.15,0.85,0.0,0.0,0.0,0.093,0.093,0.907,0.0198,0.8,3.9092224069473023,0.002688172043010753,1.016,0.964,0.893,0.991,1.023,1.089,1.021,1.054,0.981,1.023,1.016,0.953,0.994,1.026,0.964,0.841
51,Maverick Handley,668974,sa3010848,BAL,MLB,27.2,0.259,0.098,0.051,0.049,0.235,0.254,0.35,0.062,0.44,0.0,0.14,0.0,0.685,0.31499999999999995,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.142,0.142,0.858,0.09704137931034483,0.7543478260869565,3.9092224069473023,0.03591160220994475,1.016,0.964,0.893,0.991,1.023,1.089,1.021,1.054,0.981,1.023,1.016,0.953,0.994,1.026,0.964,0.841
52,Connor Pavolony,680935,sa3017156,BAL,MLB,25.5,0.303,0.108,0.054,0.048,0.282,0.223,0.292,0.101,0.44,0.0,0.14,0.0,0.685,0.31499999999999995,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.142,0.142,0.858,0.03210769230769231,0.95,3.9092224069473023,0.020257826887661142,1.016,0.964,0.893,0.991,1.023,1.089,1.021,1.054,0.981,1.023,1.016,0.953,0.994,1.026,0.964,0.841
53,David Banuelos,675915,23250,BAL,MLB,28.6,0.332,0.071,0.084,0.058,0.283,0.197,0.312,0.067,0.47,0.0,0.17,0.0,0.69,0.31000000000000005,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.142,0.142,0.858,0.04142162162162162,0.95,3.9092224069473023,0.014950166112956811,1.016,0.964,0.893,0.991,1.023,1.089,1.021,1.054,0.981,1.023,1.016,0.953,0.994,1.026,0.964,0.841
54,TT Bowens,688449,sa3015107,BAL,MLB,26.9,0.297,0.079,0.07,0.049,0.285,0.191,0.33,0.075,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.142,0.142,0.858,0.08861720430107528,0.85625,3.9092224069473023,0.016046681254558718,1.016,0.964,0.893,0.991,1.023,1.089,1.021,1.054,0.981,1.023,1.016,0.953,0.994,1.026,0.964,0.841
55,Terrin Vavra,679631,24400,BAL,MLB,28.0,0.204,0.081,0.036,0.063,0.295,0.228,0.305,0.072,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.018,0.084,0.558,0.66,0.33999999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.147,0.147,0.853,0.0,0.0,0.0,0.204,0.204,0.796,0.10523689320388349,0.7,3.742138364779874,0.01901565995525727,0.968,1.051,1.125,0.991,1.062,0.826,1.071,0.854,1.019,0.977,0.94,1.091,1.058,0.922,0.821,1.374
56,Emmanuel Rivera,656896,19890,BAL,MLB,28.8,0.214,0.082,0.072,0.065,0.268,0.212,0.353,0.03,0.387,0.07,0.196,0.0,0.653,0.347,0.067,0.019,0.212,0.111,0.409,0.591,0.0,0.007,0.092,0.553,0.652,0.348,0.009,0.002,0.026,0.029,0.066,0.9339999999999999,0.0,0.003,0.009,0.154,0.166,0.834,0.0,0.0,0.0,0.138,0.138,0.862,0.04071503267973856,0.95,3.9138943248532287,0.009864364981504316,1.0615,0.8875,0.9415,1.004,1.01,1.047,1.0335,0.99,0.9695,1.045,1.022,0.954,0.994,1.0175,0.968,0.943
57,Livan Soto,670869,22471,BAL,MLB,24.9,0.236,0.091,0.049,0.042,0.27,0.281,0.295,0.063,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.144,0.144,0.856,0.0,0.0,0.0,0.198,0.198,0.802,0.10242910798122067,0.5947368421052631,4.045977011494253,0.008616047388260635,0.968,1.051,1.125,0.991,1.062,0.826,1.071,0.854,1.019,0.977,0.94,1.091,1.058,0.922,0.821,1.374
58,Luis Vazquez,676679,23442,BAL,MLB,25.6,0.249,0.065,0.07,0.059,0.23,0.239,0.349,0.053,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.142,0.142,0.858,0.11012258064516128,0.5879310344827586,3.9092224069473023,0.021674140508221227,1.016,0.964,0.893,0.991,1.023,1.089,1.021,1.054,0.981,1.023,1.016,0.953,0.994,1.026,0.964,0.841
59,Jordyn Adams,677941,23788,BAL,MLB,25.5,0.294,0.072,0.064,0.049,0.247,0.25,0.33,0.06,0.47,0.0,0.17,0.0,0.69,0.31000000000000005,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.19,0.19,0.81,0.0,0.0,0.0,0.212,0.212,0.788,0.22086951871657753,0.7970873786407767,3.844155844155844,0.009884678747940691,1.016,0.964,0.893,0.991,1.023,1.089,1.021,1.054,0.981,1.023,1.016,0.953,0.994,1.026,0.964,0.841
60,Jud Fabian,682983,sa3019942,BAL,MLB,24.6,0.281,0.109,0.092,0.056,0.276,0.22,0.269,0.087,0.47,0.0,0.17,0.0,0.69,0.31000000000000005,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.142,0.142,0.858,0.1415391304347826,0.7625,3.9092224069473023,0.012104283054003724,1.016,0.964,0.893,0.991,1.023,1.089,1.021,1.054,0.981,1.023,1.016,0.953,0.994,1.026,0.964,0.841
61,Dylan Beavers,687637,sa3019983,BAL,MLB,23.7,0.269,0.119,0.069,0.052,0.309,0.216,0.255,0.1,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.147,0.147,0.853,0.0,0.0,0.0,0.204,0.204,0.796,0.22160180180180178,0.8128048780487804,3.9092224069473023,0.008272058823529412,0.968,1.051,1.125,0.991,1.062,0.826,1.071,0.854,1.019,0.977,0.94,1.091,1.058,0.922,0.821,1.374
62,Franklin Barreto,620439,15519,BAL,MLB,29.2,0.286,0.068,0.065,0.049,0.286,0.197,0.323,0.079,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.142,0.142,0.858,0.099,0.8,3.9092224069473023,0.011652787704513848,1.016,0.964,0.893,0.991,1.023,1.089,1.021,1.054,0.981,1.023,1.016,0.953,0.994,1.026,0.964,0.841
63,Noelberth Romero,682801,sa3008808,BAL,MLB,23.4,0.247,0.053,0.047,0.045,0.28,0.21,0.324,0.094,0.47,0.0,0.17,0.0,0.69,0.31000000000000005,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.142,0.142,0.858,0.16362022471910112,0.7142857142857143,3.9092224069473023,0.010251630941286114,1.016,0.964,0.893,0.991,1.023,1.089,1.021,1.054,0.981,1.023,1.016,0.953,0.994,1.026,0.964,0.841
64,Anthony Servideo,676545,sa3014472,BAL,MLB,26.2,0.34,0.105,0.045,0.045,0.288,0.203,0.328,0.091,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.147,0.147,0.853,0.0,0.0,0.0,0.204,0.204,0.796,0.1686372093023256,0.7390625,3.9092224069473023,0.01160092807424594,0.968,1.051,1.125,0.991,1.062,0.826,1.071,0.854,1.019,0.977,0.94,1.091,1.058,0.922,0.821,1.374
65,Hudson Haskin,681370,sa3014449,BAL,MLB,26.3,0.262,0.08,0.055,0.056,0.235,0.258,0.328,0.068,0.44,0.0,0.14,0.0,0.685,0.31499999999999995,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.142,0.142,0.858,0.18572592592592593,0.8081081081081082,3.9092224069473023,0.060240963855421686,1.016,0.964,0.893,0.991,1.023,1.089,1.021,1.054,0.981,1.023,1.016,0.953,0.994,1.026,0.964,0.841
66,Miguel A. Rodriguez,808277,sa3021226,BAL,MLB,19.3,0.156,0.103,0.06,0.04,0.25,0.25,0.35,0.05,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.142,0.142,0.858,0.099,0.8,3.9092224069473023,0.011652787704513848,1.016,0.964,0.893,0.991,1.023,1.089,1.021,1.054,0.981,1.023,1.016,0.953,0.994,1.026,0.964,0.841
67,Fernando Peguero,800387,sa3018546,BAL,MLB,20.3,0.307,0.074,0.06,0.04,0.25,0.25,0.35,0.05,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.147,0.147,0.853,0.0,0.0,0.0,0.204,0.204,0.796,0.099,0.8,3.9092224069473023,0.011652787704513848,0.968,0.964,1.125,0.991,1.062,1.089,1.071,1.054,1.019,1.023,0.94,0.953,1.058,1.026,0.821,0.841
68,Jarren Duran,680776,24617,BOS,MLB,28.7,0.222,0.069,0.084,0.066,0.258,0.22,0.34,0.033,0.375,0.113,0.223,0.006,0.718,0.28200000000000003,0.074,0.024,0.215,0.115,0.428,0.5720000000000001,0.0,0.013,0.113,0.538,0.664,0.33599999999999997,0.005,0.008,0.035,0.027,0.075,0.925,0.0,0.0,0.019,0.174,0.193,0.8069999999999999,0.0,0.0,0.041,0.171,0.212,0.788,0.22417956204379563,0.8379310344827586,3.9092224069473023,0.011441647597254004,0.969,1.0699999999999998,1.0659999999999998,0.9844999999999999,1.0795,0.7625,1.052,0.876,1.0139999999999998,0.9744999999999999,0.933,1.1600000000000001,1.0685,0.839,0.8805,1.28
69,Rafael Devers,646240,17350,BOS,MLB,28.5,0.237,0.096,0.141,0.078,0.217,0.232,0.299,0.034,0.513,0.003,0.224,0.027,0.766,0.23399999999999999,0.072,0.018,0.216,0.131,0.437,0.563,0.0,0.009,0.091,0.561,0.661,0.33899999999999997,0.007,0.002,0.025,0.026,0.06,0.94,0.0,0.0,0.023,0.147,0.17,0.83,0.0,0.0,0.008,0.09,0.098,0.902,0.03307800829875519,0.8,3.9092224069473023,0.011306042884990253,0.96,1.0745,1.115,0.889,1.0985,0.7729999999999999,1.1155,0.761,0.99,1.029,0.921,1.147,1.057,0.903,0.82,1.375
70,Alex Bregman,608324,17678,BOS,MLB,31.1,0.136,0.089,0.065,0.08,0.245,0.308,0.276,0.026,0.495,0.023,0.13,0.0,0.649,0.351,0.078,0.018,0.219,0.108,0.423,0.577,0.0,0.008,0.105,0.547,0.66,0.33999999999999997,0.011,0.002,0.024,0.028,0.065,0.935,0.0,0.0,0.012,0.155,0.167,0.833,0.0,0.0,0.002,0.129,0.131,0.869,0.04921176470588236,0.7454545454545455,3.9092224069473023,0.01483560545308741,1.0474999999999999,0.8945,0.919,1.056,1.019,1.028,1.0234999999999999,0.9995,0.9909999999999999,1.0105,1.0234999999999999,0.9430000000000001,0.981,1.0474999999999999,0.931,1.03
71,Trevor Story,596115,12564,BOS,MLB,32.5,0.322,0.061,0.098,0.065,0.231,0.293,0.279,0.033,0.475,0.0,0.23,0.0,0.705,0.29500000000000004,0.078,0.016,0.231,0.126,0.451,0.5489999999999999,0.0,0.007,0.095,0.543,0.645,0.355,0.008,0.005,0.028,0.029,0.07,0.9299999999999999,0.0,0.002,0.016,0.163,0.181,0.819,0.0,0.0,0.002,0.228,0.23,0.77,0.17247175572519086,0.8136363636363637,3.9092224069473023,0.013783597518952447,1.0135,0.965,0.954,0.972,1.0215,1.015,0.994,1.077,0.977,1.0525,1.052,0.845,0.9664999999999999,1.104,0.9954999999999999,0.8805000000000001
72,Wilyer Abreu,677800,23772,BOS,MLB,25.9,0.273,0.098,0.107,0.071,0.249,0.297,0.251,0.025,0.528,0.026,0.215,0.022,0.79,0.20999999999999996,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.005,0.132,0.547,0.684,0.31599999999999995,0.005,0.002,0.024,0.025,0.056,0.944,0.0,0.0,0.023,0.213,0.236,0.764,0.0,0.0,0.0,0.203,0.203,0.7969999999999999,0.11070909090909091,0.8,3.9092224069473023,0.007575757575757576,0.968,1.051,1.125,0.991,1.062,0.826,1.071,0.854,1.019,0.977,0.94,1.091,1.058,0.922,0.821,1.374
73,Kristian Campbell,692225,33644,BOS,MLB,22.8,0.273,0.131,0.096,0.054,0.304,0.16,0.336,0.051,0.55,0.0,0.2,0.0,0.715,0.28500000000000003,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.166,0.166,0.834,0.0,0.0,0.0,0.148,0.148,0.852,0.1276014184397163,0.7328947368421053,4.350877192982456,0.0234009360374415,1.016,0.964,0.893,0.991,1.023,1.089,1.021,1.054,0.981,1.023,1.016,0.953,0.994,1.026,0.964,0.841
74,Triston Casas,671213,22514,BOS,MLB,25.3,0.27,0.12,0.127,0.077,0.205,0.257,0.297,0.038,0.57,0.005,0.139,0.016,0.73,0.27,0.081,0.016,0.201,0.148,0.446,0.554,0.0,0.005,0.09,0.565,0.66,0.33999999999999997,0.011,0.002,0.026,0.04,0.079,0.921,0.0,0.0,0.005,0.154,0.159,0.841,0.0,0.0,0.0,0.18,0.18,0.8200000000000001,0.02476894409937888,0.2,3.9092224069473023,0.00694006309148265,0.968,1.051,1.125,0.991,1.062,0.826,1.071,0.854,1.019,0.977,0.94,1.091,1.058,0.922,0.821,1.374
75,Ceddanne Rafaela,678882,24262,BOS,MLB,24.6,0.259,0.032,0.086,0.053,0.241,0.232,0.328,0.061,0.43,0.085,0.129,0.024,0.668,0.33199999999999996,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.016,0.089,0.561,0.666,0.33399999999999996,0.01,0.002,0.023,0.027,0.062,0.938,0.0,0.0,0.008,0.171,0.179,0.821,0.0,0.0,0.002,0.116,0.118,0.882,0.22482512562814072,0.7475,3.9092224069473023,0.016114180478821363,0.966,1.095,0.9045000000000001,1.1085,0.9319999999999999,1.2890000000000001,1.0205,0.9964999999999999,1.0285,0.895,0.9915,1.027,1.0030000000000001,0.9944999999999999,0.9934999999999999,0.8855
76,Carlos Narvaez,665966,19722,BOS,MLB,26.4,0.283,0.111,0.073,0.062,0.251,0.264,0.313,0.038,0.55,0.0,0.2,0.0,0.715,0.28500000000000003,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.158,0.158,0.842,0.0,0.0,0.0,0.125,0.125,0.875,0.07757777777777777,0.7625,3.9092224069473023,0.020833333333333332,1.016,0.964,0.893,0.991,1.023,1.089,1.021,1.054,0.981,1.023,1.016,0.953,0.994,1.026,0.964,0.841
77,Blake Sabol,666165,25805,BOS,MLB,27.3,0.333,0.073,0.104,0.058,0.207,0.238,0.313,0.08,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.005,0.096,0.592,0.693,0.30700000000000005,0.011,0.002,0.022,0.028,0.063,0.937,0.0,0.0,0.016,0.207,0.223,0.777,0.0,0.0,0.025,0.267,0.292,0.708,0.08726987951807229,0.7869565217391304,3.9092224069473023,0.013689700130378096,0.968,1.051,1.125,0.991,1.062,0.826,1.071,0.854,1.019,0.977,0.94,1.091,1.058,0.922,0.821,1.374
78,Romy Gonzalez,663853,21562,BOS,MLB,28.7,0.284,0.051,0.093,0.069,0.223,0.188,0.378,0.048,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.015,0.11,0.573,0.698,0.30200000000000005,0.005,0.011,0.022,0.019,0.057,0.943,0.0,0.0,0.009,0.156,0.165,0.835,0.0,0.0,0.0,0.178,0.178,0.8220000000000001,0.23366138613861387,0.8176470588235294,3.9092224069473023,0.00904977375565611,0.999,0.992,0.673,1.2995,0.8639999999999999,1.2245,0.827,1.2505000000000002,0.9975,1.003,1.0859999999999999,0.8815,0.9359999999999999,1.0875,1.051,0.8365
79,David Hamilton,666152,27531,BOS,MLB,27.6,0.253,0.077,0.055,0.062,0.243,0.301,0.291,0.049,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.009,0.1,0.554,0.663,0.33699999999999997,0.009,0.002,0.023,0.024,0.058,0.942,0.0,0.0,0.041,0.172,0.213,0.787,0.0,0.0,0.0,0.211,0.211,0.789,0.459144262295082,0.8259398496240602,3.9092224069473023,0.006239364719228588,0.968,1.051,1.125,0.991,1.062,0.826,1.071,0.854,1.019,0.977,0.94,1.091,1.058,0.922,0.821,1.374
80,Rob Refsnyder,608701,13770,BOS,MLB,34.1,0.242,0.105,0.088,0.055,0.282,0.223,0.306,0.045,0.445,0.0,0.217,0.081,0.744,0.256,0.068,0.016,0.231,0.121,0.436,0.5640000000000001,0.0,0.009,0.098,0.56,0.667,0.33299999999999996,0.007,0.005,0.023,0.03,0.065,0.935,0.0,0.0,0.012,0.157,0.169,0.831,0.0,0.0,0.002,0.205,0.207,0.793,0.09252727272727274,0.7735294117647058,3.9092224069473023,0.02168256721595837,1.0645,0.9225,0.8745,1.0715,1.0105,1.0455,1.0415,0.996,0.9604999999999999,1.0419999999999998,1.0274999999999999,0.957,0.95,1.06,1.173,0.7284999999999999
81,Connor Wong,657136,19896,BOS,MLB,29.0,0.262,0.057,0.072,0.056,0.245,0.26,0.305,0.061,0.325,0.063,0.307,0.013,0.709,0.29100000000000004,0.092,0.026,0.212,0.122,0.452,0.548,0.0,0.01,0.101,0.546,0.657,0.34299999999999997,0.007,0.002,0.022,0.027,0.058,0.942,0.0,0.0,0.033,0.182,0.215,0.785,0.0,0.0,0.002,0.225,0.227,0.773,0.1216181818181818,0.6553571428571429,3.9092224069473023,0.013824884792626729,1.0025,0.9954999999999999,0.8440000000000001,1.2415,1.0394999999999999,0.973,0.8985,1.3145,1.0125,0.955,1.0225,0.9390000000000001,0.9715,1.079,1.0030000000000001,0.867
82,Masataka Yoshida,807799,31837,BOS,MLB,31.8,0.13,0.061,0.06,0.06,0.261,0.221,0.353,0.045,0.394,0.015,0.244,0.025,0.678,0.32199999999999995,0.089,0.016,0.228,0.118,0.451,0.5489999999999999,0.0,0.006,0.101,0.564,0.671,0.32899999999999996,0.005,0.002,0.024,0.03,0.061,0.9390000000000001,0.0,0.0,0.007,0.152,0.159,0.841,0.0,0.0,0.002,0.166,0.168,0.832,0.03046666666666667,0.95,3.795066413662239,0.022571148184494603,0.9844999999999999,1.024,1.0075,1.16,1.0955,0.7124999999999999,1.0865,0.769,1.0325,0.917,0.931,1.167,1.0510000000000002,0.8925000000000001,0.8574999999999999,1.351
83,Vaughn Grissom,687093,26031,BOS,MLB,24.3,0.201,0.046,0.073,0.036,0.269,0.196,0.37,0.056,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.015,0.076,0.574,0.665,0.33499999999999996,0.005,0.002,0.025,0.041,0.073,0.927,0.0,0.0,0.026,0.165,0.191,0.8089999999999999,0.0,0.0,0.0,0.148,0.148,0.852,0.1116032786885246,0.8,3.7822349570200573,0.02861952861952862,1.016,0.964,0.893,0.991,1.023,1.089,1.021,1.054,0.981,1.023,1.016,0.953,0.994,1.026,0.964,0.841
